,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,19820000000.0,17224000000.0,16652000000.0,14950000000.0
Operating Revenue,19820000000.0,17313000000.0,16742000000.0,15007000000.0
Cost Of Revenue,11425000000.0,10129000000.0,9734000000.0,8605000000.0
Gross Profit,8395000000.0,7095000000.0,6918000000.0,6345000000.0
Operating Expense,4083000000.0,4029000000.0,4241000000.0,3584000000.0
Selling General And Administration,,,9734000000.0,8605000000.0
General And Administrative Expense,,,9734000000.0,8605000000.0
Salaries And Wages,,,9734000000.0,8605000000.0
Other Operating Expenses,4083000000.0,4029000000.0,4241000000.0,3584000000.0
Operating Income,4312000000.0,3066000000.0,2677000000.0,2761000000.0
Net Non Operating Interest Income Expense,-442000000.0,-508000000.0,-485000000.0,-279000000.0
Interest Income Non Operating,2000000.0,7000000.0,39000000.0,11000000.0
Interest Expense Non Operating,444000000.0,515000000.0,524000000.0,290000000.0
Other Income Expense,338000000.0,235000000.0,247000000.0,-238000000.0
Gain On Sale Of Security,61000000.0,-22000000.0,22000000.0,-12000000.0
Special Income Charges,0.0,0.0,-40000000.0,-441000000.0
Restructuring And Mergern Acquisition,0.0,0.0,8000000.0,441000000.0
Other Special Charges,,,32000000.0,
Other Non Operating Income Expenses,277000000.0,257000000.0,265000000.0,215000000.0
Pretax Income,4208000000.0,2793000000.0,2439000000.0,2244000000.0
Tax Provision,1034000000.0,747000000.0,666000000.0,574000000.0
Net Income Common Stockholders,3143000000.0,2016000000.0,1742000000.0,1650000000.0
Net Income,3143000000.0,2016000000.0,1742000000.0,1650000000.0
Net Income Including Noncontrolling Interests,3174000000.0,2046000000.0,1773000000.0,1670000000.0
Net Income Continuous Operations,3174000000.0,2046000000.0,1773000000.0,1670000000.0
Net Income Discontinuous Operations,,,0.0,0.0
Minority Interests,-31000000.0,-30000000.0,-31000000.0,-20000000.0
Diluted NI Availto Com Stockholders,3143000000.0,2016000000.0,1742000000.0,1650000000.0
Basic EPS,6.2,3.98,3.44,3.26
Diluted EPS,6.13,3.94,3.41,3.23
Basic Average Shares,507000000.0,506000000.0,506000000.0,506000000.0
Diluted Average Shares,513000000.0,512000000.0,511000000.0,511000000.0
Total Operating Income As Reported,4312000000.0,3066000000.0,2677000000.0,2761000000.0
Total Expenses,15508000000.0,14158000000.0,13975000000.0,12189000000.0
Net Income From Continuing And Discontinued Operation,3143000000.0,2016000000.0,1742000000.0,1650000000.0
Normalized Income,3097006000.0,2032126000.0,1755086000.0,1987032000.0
Interest Income,2000000.0,7000000.0,39000000.0,11000000.0
Interest Expense,444000000.0,515000000.0,524000000.0,290000000.0
Net Interest Income,-442000000.0,-508000000.0,-485000000.0,-279000000.0
EBIT,4652000000.0,3308000000.0,2963000000.0,2534000000.0
Reconciled Cost Of Revenue,11425000000.0,10129000000.0,9734000000.0,8605000000.0
Reconciled Depreciation,747000000.0,741000000.0,647000000.0,494000000.0
Net Income From Continuing Operation Net Minority Interest,3143000000.0,2016000000.0,1742000000.0,1650000000.0
Total Unusual Items Excluding Goodwill,61000000.0,-22000000.0,-18000000.0,-453000000.0
Total Unusual Items,61000000.0,-22000000.0,-18000000.0,-453000000.0
Normalized EBITDA,5338000000.0,4071000000.0,3628000000.0,3481000000.0
Tax Rate For Calcs,0.246,0.267,0.273,0.256
Tax Effect Of Unusual Items,15006000.0,-5874000.0,-4914000.0,-115968000.0
