,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,6584000000.0,5652000000.0,5597000000.0,5688000000.0
Operating Revenue,6584000000.0,5652000000.0,5597000000.0,5688000000.0
Cost Of Revenue,3418000000.0,2965000000.0,2783000000.0,3030000000.0
Gross Profit,3166000000.0,2687000000.0,2814000000.0,2658000000.0
Operating Expense,1060000000.0,1064000000.0,917000000.0,895000000.0
Selling General And Administration,1060000000.0,1064000000.0,917000000.0,895000000.0
General And Administrative Expense,1060000000.0,1064000000.0,917000000.0,895000000.0
Other Gand A,1060000000.0,1064000000.0,917000000.0,895000000.0
Selling And Marketing Expense,,,1368000000.0,1208000000.0
Other Operating Expenses,,,180000000.0,188000000.0
Operating Income,2106000000.0,1623000000.0,1897000000.0,1763000000.0
Net Non Operating Interest Income Expense,-544000000.0,-543000000.0,-486000000.0,-452000000.0
Interest Expense Non Operating,544000000.0,543000000.0,486000000.0,452000000.0
Total Other Finance Cost,,,486000000.0,452000000.0
Other Income Expense,112000000.0,-60000000.0,-38000000.0,528000000.0
Gain On Sale Of Security,100000000.0,92000000.0,-66000000.0,8000000.0
Special Income Charges,19000000.0,-138000000.0,32000000.0,534000000.0
Impairment Of Capital Assets,16000000.0,167000000.0,5000000.0,6000000.0
Write Off,,5000000.0,,
Other Special Charges,-35000000.0,-34000000.0,-37000000.0,-540000000.0
Gain On Sale Of Business,,,37000000.0,540000000.0
Other Non Operating Income Expenses,-7000000.0,-14000000.0,-4000000.0,-14000000.0
Pretax Income,1674000000.0,1020000000.0,1373000000.0,1839000000.0
Tax Provision,99000000.0,116000000.0,79000000.0,297000000.0
Net Income Common Stockholders,1575000000.0,904000000.0,1294000000.0,1542000000.0
Net Income,1575000000.0,904000000.0,1294000000.0,1542000000.0
Net Income Including Noncontrolling Interests,1575000000.0,904000000.0,1294000000.0,1542000000.0
Net Income Continuous Operations,1575000000.0,904000000.0,1294000000.0,1542000000.0
Diluted NI Availto Com Stockholders,1575000000.0,904000000.0,1294000000.0,1542000000.0
Basic EPS,5.3,2.99,4.23,4.8
Diluted EPS,5.21,2.94,4.14,4.69
Basic Average Shares,297000000.0,302000000.0,306000000.0,322000000.0
Diluted Average Shares,302000000.0,307000000.0,313000000.0,329000000.0
Total Operating Income As Reported,2139000000.0,1503000000.0,1930000000.0,2296000000.0
Total Expenses,4478000000.0,4029000000.0,3700000000.0,3925000000.0
Net Income From Continuing And Discontinued Operation,1575000000.0,904000000.0,1294000000.0,1542000000.0
Normalized Income,1463021000.0,944756000.0,1326062000.0,1087804000.0
Interest Expense,544000000.0,543000000.0,486000000.0,452000000.0
Net Interest Income,-544000000.0,-543000000.0,-486000000.0,-452000000.0
EBIT,2218000000.0,1563000000.0,1859000000.0,2291000000.0
Reconciled Cost Of Revenue,3418000000.0,2965000000.0,2783000000.0,3030000000.0
Reconciled Depreciation,164000000.0,146000000.0,112000000.0,137000000.0
Net Income From Continuing Operation Net Minority Interest,1575000000.0,904000000.0,1294000000.0,1542000000.0
Total Unusual Items Excluding Goodwill,119000000.0,-46000000.0,-34000000.0,542000000.0
Total Unusual Items,119000000.0,-46000000.0,-34000000.0,542000000.0
Normalized EBITDA,2263000000.0,1755000000.0,2005000000.0,1886000000.0
Tax Rate For Calcs,0.059,0.114,0.057,0.162
Tax Effect Of Unusual Items,7021000.0,-5244000.0,-1938000.0,87804000.0
