,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,22929000000.0,23601000000.0,32917000000.0,32815000000.0
Operating Revenue,22929000000.0,23601000000.0,32917000000.0,32815000000.0
Cost Of Revenue,19271000000.0,21000000000.0,28720000000.0,28478000000.0
Gross Profit,3658000000.0,2601000000.0,4197000000.0,4337000000.0
Operating Expense,893000000.0,945000000.0,1191000000.0,1146000000.0
Selling General And Administration,339000000.0,365000000.0,474000000.0,444000000.0
General And Administrative Expense,339000000.0,365000000.0,474000000.0,444000000.0
Other Gand A,339000000.0,365000000.0,474000000.0,444000000.0
Research And Development,554000000.0,580000000.0,717000000.0,702000000.0
Operating Income,2765000000.0,1656000000.0,3006000000.0,3191000000.0
Net Non Operating Interest Income Expense,-506000000.0,-530000000.0,-568000000.0,-515000000.0
Interest Income Non Operating,33000000.0,33000000.0,41000000.0,60000000.0
Interest Expense Non Operating,539000000.0,563000000.0,609000000.0,575000000.0
Other Income Expense,115000000.0,-12424000000.0,-12856000000.0,-52000000.0
Gain On Sale Of Security,47000000.0,39000000.0,,
Earnings From Equity Interest,68000000.0,91000000.0,45000000.0,89000000.0
Special Income Charges,0.0,-12554000000.0,-12901000000.0,-141000000.0
Restructuring And Mergern Acquisition,,,0.0,0.0
Write Off,0.0,12658000000.0,13148000000.0,356000000.0
Other Special Charges,,,-247000000.0,
Gain On Sale Of Business,0.0,104000000.0,0.0,215000000.0
Pretax Income,2374000000.0,-11298000000.0,-10418000000.0,2624000000.0
Tax Provision,446000000.0,-812000000.0,-311000000.0,447000000.0
Net Income Common Stockholders,1881000000.0,-10518000000.0,-10137000000.0,2138000000.0
Net Income,1881000000.0,-10518000000.0,-10137000000.0,2138000000.0
Net Income Including Noncontrolling Interests,1928000000.0,-10486000000.0,-10107000000.0,2177000000.0
Net Income Continuous Operations,1928000000.0,-10486000000.0,-10107000000.0,2177000000.0
Minority Interests,-47000000.0,-32000000.0,-30000000.0,-39000000.0
Diluted NI Availto Com Stockholders,1881000000.0,-10518000000.0,-10137000000.0,2138000000.0
Basic EPS,1.343571,-7.566906,-7.319134,1.543682
Diluted EPS,1.32,-7.57,-7.32,1.53
Basic Average Shares,1400000000.0,1390000000.0,1385000000.0,1385000000.0
Diluted Average Shares,1427000000.0,1390000000.0,1385000000.0,1393000000.0
Total Expenses,20164000000.0,21945000000.0,29911000000.0,29624000000.0
Net Income From Continuing And Discontinued Operation,1881000000.0,-10518000000.0,-10137000000.0,2138000000.0
Normalized Income,1842930000.0,1120950000.0,2376970000.0,2255030000.0
Interest Income,33000000.0,33000000.0,41000000.0,60000000.0
Interest Expense,539000000.0,563000000.0,609000000.0,575000000.0
Net Interest Income,-506000000.0,-530000000.0,-568000000.0,-515000000.0
EBIT,2913000000.0,-10735000000.0,-9809000000.0,3199000000.0
Reconciled Cost Of Revenue,19271000000.0,21000000000.0,28720000000.0,28478000000.0
Reconciled Depreciation,2120000000.0,2566000000.0,3589000000.0,3556000000.0
Net Income From Continuing Operation Net Minority Interest,1881000000.0,-10518000000.0,-10137000000.0,2138000000.0
Total Unusual Items Excluding Goodwill,47000000.0,-12515000000.0,-12901000000.0,-141000000.0
Total Unusual Items,47000000.0,-12515000000.0,-12901000000.0,-141000000.0
Normalized EBITDA,4986000000.0,4346000000.0,6681000000.0,6896000000.0
Tax Rate For Calcs,0.19,0.07,0.03,0.17
Tax Effect Of Unusual Items,8930000.0,-876050000.0,-387030000.0,-23970000.0
