,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,6839705000.0,2658629000.0,3799850000.0,4736459000.0
Operating Revenue,6839705000.0,2658629000.0,3799850000.0,4736459000.0
Cost Of Revenue,3844146000.0,3285608000.0,3481198000.0,3503181000.0
Gross Profit,2995559000.0,-626979000.0,318652000.0,1233278000.0
Operating Expense,225893000.0,191603000.0,260229000.0,290985000.0
Selling General And Administration,196315000.0,174769000.0,253006000.0,284220000.0
Depreciation Amortization Depletion Income Statement,,,35916000.0,41367000.0
Depreciation And Amortization In Income Statement,,,35916000.0,41367000.0
Amortization,,,35916000.0,41367000.0
Amortization Of Intangibles Income Statement,,,35916000.0,41367000.0
Other Operating Expenses,29578000.0,16834000.0,7223000.0,6765000.0
Operating Income,2769666000.0,-818582000.0,58423000.0,942293000.0
Net Non Operating Interest Income Expense,-308903000.0,-271200000.0,-199851000.0,-228958000.0
Interest Expense Non Operating,308903000.0,271200000.0,199851000.0,228958000.0
Other Income Expense,-4049451000.0,-176252000.0,-1456043000.0,-3790766000.0
Gain On Sale Of Security,-3684096000.0,121258000.0,371124000.0,-178591000.0
Earnings From Equity Interest,,187223000.0,-336993000.0,
Special Income Charges,-365355000.0,-297510000.0,-1827167000.0,-3546826000.0
Restructuring And Mergern Acquisition,64888000.0,17187000.0,117045000.0,26331000.0
Impairment Of Capital Assets,-21124000.0,135423000.0,1153698000.0,3240787000.0
Write Off,311835000.0,306688000.0,556424000.0,279708000.0
Other Special Charges,9756000.0,25435000.0,,
Gain On Sale Of Business,0.0,187223000.0,,
Gain On Sale Of Ppe,,,,0.0
Other Non Operating Income Expenses,,,,-65349000.0
Pretax Income,-1588688000.0,-1266034000.0,-1597471000.0,-3077431000.0
Tax Provision,-434175000.0,-298858000.0,-375776000.0,-696511000.0
Net Income Common Stockholders,-1155759000.0,-967166000.0,-1221695000.0,-2244568000.0
Net Income,-1155759000.0,-967166000.0,-1221695000.0,-2244568000.0
Net Income Including Noncontrolling Interests,-1154513000.0,-967176000.0,-1221695000.0,-2007158000.0
Net Income Continuous Operations,-1154513000.0,-967176000.0,-1221695000.0,-2380920000.0
Net Income Discontinuous Operations,,0.0,0.0,373762000.0
Minority Interests,-1246000.0,10000.0,0.0,-237410000.0
Diluted NI Availto Com Stockholders,-1155759000.0,-967166000.0,-1221695000.0,-2244568000.0
Basic EPS,-3.58,-3.71,-4.79,-8.6
Diluted EPS,-3.58,-3.71,-4.79,-8.6
Basic Average Shares,323196000.0,260613000.0,255141000.0,260932000.0
Diluted Average Shares,323196000.0,260613000.0,255141000.0,260932000.0
Total Operating Income As Reported,-1360975000.0,-877666000.0,-1152110000.0,-2783124000.0
Total Expenses,4070039000.0,3477211000.0,3741427000.0,3794166000.0
Net Income From Continuing And Discontinued Operation,-1155759000.0,-967166000.0,-1221695000.0,-2244568000.0
Normalized Income,1788191877.0,-832509472.0,-107822105.0,265142758.0
Interest Expense,308903000.0,271200000.0,199851000.0,228958000.0
Net Interest Income,-308903000.0,-271200000.0,-199851000.0,-228958000.0
EBIT,-1279785000.0,-994834000.0,-1397620000.0,-2848473000.0
Reconciled Cost Of Revenue,3844146000.0,3285608000.0,3481198000.0,3503181000.0
Reconciled Depreciation,1742938000.0,1456885000.0,1597957000.0,1807113000.0
Net Income From Continuing Operation Net Minority Interest,-1155759000.0,-967166000.0,-1221695000.0,-2618330000.0
Total Unusual Items Excluding Goodwill,-4049451000.0,-176252000.0,-1456043000.0,-3725417000.0
Total Unusual Items,-4049451000.0,-176252000.0,-1456043000.0,-3725417000.0
Normalized EBITDA,4512604000.0,638303000.0,1656380000.0,2684057000.0
Tax Rate For Calcs,0.273,0.236,0.235,0.226
Tax Effect Of Unusual Items,-1105500123.0,-41595472.0,-342170105.0,-841944242.0
