,2022-05-31,2021-05-31,2020-05-31,2019-05-31
Total Revenue,93512000000.0,83959000000.0,69217000000.0,69693000000.0
Operating Revenue,93512000000.0,83959000000.0,69217000000.0,69693000000.0
Cost Of Revenue,73345000000.0,66005000000.0,55873000000.0,54866000000.0
Gross Profit,20167000000.0,17954000000.0,13344000000.0,14827000000.0
Operating Expense,13644000000.0,11981000000.0,10492000000.0,10041000000.0
Other Operating Expenses,13644000000.0,11981000000.0,10492000000.0,10041000000.0
Operating Income,6523000000.0,5973000000.0,2852000000.0,4786000000.0
Net Non Operating Interest Income Expense,-636000000.0,-741000000.0,-617000000.0,-529000000.0
Interest Income Non Operating,53000000.0,52000000.0,55000000.0,59000000.0
Interest Expense Non Operating,689000000.0,793000000.0,672000000.0,588000000.0
Total Other Finance Cost,636000000.0,741000000.0,617000000.0,529000000.0
Other Income Expense,-991000000.0,1442000000.0,-566000000.0,-3602000000.0
Special Income Charges,-278000000.0,-509000000.0,-435000000.0,-320000000.0
Restructuring And Mergern Acquisition,278000000.0,116000000.0,0.0,320000000.0
Impairment Of Capital Assets,0.0,0.0,435000000.0,0.0
Other Special Charges,,393000000.0,,
Other Non Operating Income Expenses,-713000000.0,1951000000.0,-131000000.0,-3282000000.0
Pretax Income,4896000000.0,6674000000.0,1669000000.0,655000000.0
Tax Provision,1070000000.0,1443000000.0,383000000.0,115000000.0
Net Income Common Stockholders,3819000000.0,5220000000.0,1284000000.0,539000000.0
Net Income,3826000000.0,5231000000.0,1286000000.0,540000000.0
Net Income Including Noncontrolling Interests,3826000000.0,5231000000.0,1286000000.0,540000000.0
Net Income Continuous Operations,3826000000.0,5231000000.0,1286000000.0,540000000.0
Otherunder Preferred Stock Dividend,7000000.0,11000000.0,2000000.0,1000000.0
Diluted NI Availto Com Stockholders,3819000000.0,5220000000.0,1284000000.0,539000000.0
Basic EPS,14.54,19.518657,4.908397,2.070485
Diluted EPS,14.33,19.45,4.9,2.03
Basic Average Shares,263000000.0,268000000.0,262000000.0,260808410.0
Diluted Average Shares,266000000.0,268946015.0,262448980.0,265000000.0
Total Operating Income As Reported,6245000000.0,5857000000.0,2417000000.0,4466000000.0
Rent Expense Supplemental,4712000000.0,4155000000.0,3712000000.0,3360000000.0
Total Expenses,86989000000.0,77986000000.0,66365000000.0,64907000000.0
Net Income From Continuing And Discontinued Operation,3826000000.0,5231000000.0,1286000000.0,540000000.0
Normalized Income,4043118000.0,5630056000.0,1620950000.0,803680000.0
Interest Income,53000000.0,52000000.0,55000000.0,59000000.0
Interest Expense,689000000.0,793000000.0,672000000.0,588000000.0
Net Interest Income,-636000000.0,-741000000.0,-617000000.0,-529000000.0
EBIT,5585000000.0,7467000000.0,2341000000.0,1243000000.0
Reconciled Cost Of Revenue,73345000000.0,66005000000.0,55873000000.0,54866000000.0
Reconciled Depreciation,3970000000.0,3793000000.0,3615000000.0,3353000000.0
Net Income From Continuing Operation Net Minority Interest,3826000000.0,5231000000.0,1286000000.0,540000000.0
Total Unusual Items Excluding Goodwill,-278000000.0,-509000000.0,-435000000.0,-320000000.0
Total Unusual Items,-278000000.0,-509000000.0,-435000000.0,-320000000.0
Normalized EBITDA,9833000000.0,11769000000.0,6391000000.0,4916000000.0
Tax Rate For Calcs,0.219,0.216,0.23,0.176
Tax Effect Of Unusual Items,-60882000.0,-109944000.0,-100050000.0,-56320000.0
