,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,25979000000.0,25424000000.0,23362000000.0,23747000000.0
Operating Revenue,24297000000.0,24240000000.0,22204000000.0,22533000000.0
Cost Of Revenue,6454000000.0,6159000000.0,4356000000.0,4101000000.0
Gross Profit,19525000000.0,19265000000.0,19006000000.0,19646000000.0
Operating Expense,10381000000.0,10126000000.0,9332000000.0,9383000000.0
Selling General And Administration,5368000000.0,5730000000.0,5150000000.0,5332000000.0
Research And Development,4819000000.0,4207000000.0,4116000000.0,3737000000.0
Other Operating Expenses,194000000.0,189000000.0,66000000.0,314000000.0
Operating Income,9144000000.0,9139000000.0,9674000000.0,10263000000.0
Net Non Operating Interest Income Expense,-1197000000.0,-1006000000.0,-536000000.0,-718000000.0
Interest Income Non Operating,,256000000.0,753000000.0,674000000.0
Interest Expense Non Operating,1197000000.0,1262000000.0,1289000000.0,1392000000.0
Other Income Expense,-1246000000.0,,,
Special Income Charges,-1505000000.0,,,
Other Special Charges,1505000000.0,,,
Other Non Operating Income Expenses,259000000.0,,,
Pretax Income,6701000000.0,8133000000.0,9138000000.0,9545000000.0
Tax Provision,808000000.0,869000000.0,1296000000.0,1151000000.0
Net Income Common Stockholders,5893000000.0,7264000000.0,7842000000.0,8394000000.0
Net Income,5893000000.0,7264000000.0,7842000000.0,8394000000.0
Net Income Including Noncontrolling Interests,5893000000.0,7264000000.0,7842000000.0,8394000000.0
Net Income Continuous Operations,5893000000.0,7264000000.0,7842000000.0,8394000000.0
Diluted NI Availto Com Stockholders,5893000000.0,7264000000.0,7842000000.0,8394000000.0
Basic EPS,10.34,12.4,12.96,12.7
Diluted EPS,10.28,12.31,12.88,12.62
Basic Average Shares,570000000.0,586000000.0,605000000.0,661000000.0
Diluted Average Shares,573000000.0,590000000.0,609000000.0,665000000.0
Total Operating Income As Reported,7639000000.0,9139000000.0,9674000000.0,10263000000.0
Total Expenses,16835000000.0,16285000000.0,13688000000.0,13484000000.0
Net Income From Continuing And Discontinued Operation,5893000000.0,7264000000.0,7842000000.0,8394000000.0
Normalized Income,7215895000.0,7264000000.0,7842000000.0,8394000000.0
Interest Income,,256000000.0,753000000.0,674000000.0
Interest Expense,1197000000.0,1262000000.0,1289000000.0,1392000000.0
Net Interest Income,-1197000000.0,-1006000000.0,-536000000.0,-718000000.0
EBIT,7898000000.0,9395000000.0,10427000000.0,10937000000.0
Reconciled Cost Of Revenue,6454000000.0,6159000000.0,4356000000.0,4101000000.0
Reconciled Depreciation,3398000000.0,3601000000.0,2206000000.0,1946000000.0
Net Income From Continuing Operation Net Minority Interest,5893000000.0,7264000000.0,7842000000.0,8394000000.0
Total Unusual Items Excluding Goodwill,-1505000000.0,,,
Total Unusual Items,-1505000000.0,,,
Normalized EBITDA,12801000000.0,12996000000.0,12633000000.0,12883000000.0
Tax Rate For Calcs,0.121,0.107,0.142,0.121
Tax Effect Of Unusual Items,-182105000.0,0.0,0.0,0.0
