,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,14117000000.0,13794000000.0,14931000000.0,14066000000.0
Operating Revenue,14117000000.0,13794000000.0,14931000000.0,14066000000.0
Other Operating Expenses,4259000000.0,5952000000.0,6032000000.0,5751000000.0
Net Non Operating Interest Income Expense,-424000000.0,-515000000.0,-591000000.0,-574000000.0
Interest Expense Non Operating,424000000.0,515000000.0,591000000.0,574000000.0
Other Income Expense,3563000000.0,4185000000.0,5099000000.0,4994000000.0
Special Income Charges,540000000.0,-1211000000.0,,
Other Special Charges,-540000000.0,1211000000.0,,
Pretax Income,2182000000.0,-1464000000.0,1119000000.0,834000000.0
Tax Provision,479000000.0,-173000000.0,248000000.0,128000000.0
Net Income Common Stockholders,1578000000.0,-931000000.0,932000000.0,636000000.0
Net Income,1578000000.0,-931000000.0,932000000.0,636000000.0
Net Income Including Noncontrolling Interests,1703000000.0,-1291000000.0,871000000.0,706000000.0
Net Income Continuous Operations,1703000000.0,-1291000000.0,871000000.0,706000000.0
Minority Interests,-125000000.0,360000000.0,61000000.0,-70000000.0
Diluted NI Availto Com Stockholders,1578000000.0,-931000000.0,932000000.0,636000000.0
Basic EPS,6.08,-3.32,3.08,1.99
Diluted EPS,6.07,-3.32,3.07,1.99
Basic Average Shares,259670000.0,280320000.0,302700000.0,319060000.0
Diluted Average Shares,260200000.0,280320000.0,303350000.0,319930000.0
Total Expenses,11935000000.0,15258000000.0,13812000000.0,13232000000.0
Net Income From Continuing And Discontinued Operation,1578000000.0,-931000000.0,932000000.0,636000000.0
Normalized Income,1156542621.448213,136896857.923497,932000000.0,636000000.0
Interest Expense,424000000.0,515000000.0,591000000.0,574000000.0
Net Interest Income,-424000000.0,-515000000.0,-591000000.0,-574000000.0
EBIT,2606000000.0,-949000000.0,1710000000.0,1408000000.0
Reconciled Depreciation,515000000.0,734000000.0,943000000.0,912000000.0
Net Income From Continuing Operation Net Minority Interest,1578000000.0,-931000000.0,932000000.0,636000000.0
Total Unusual Items Excluding Goodwill,540000000.0,-1211000000.0,,
Total Unusual Items,540000000.0,-1211000000.0,,
Tax Rate For Calcs,0.219523,0.118169,0.221626,0.153477
Tax Effect Of Unusual Items,118542621.448213,-143103142.076503,0.0,0.0
