,2022-03-31,2021-03-31,2020-03-31,2019-03-31
Total Revenue,16265000000.0,17729000000.0,19577000000.0,20753000000.0
Operating Revenue,16265000000.0,17729000000.0,19577000000.0,20753000000.0
Cost Of Revenue,12683000000.0,14086000000.0,14901000000.0,14946000000.0
Gross Profit,3582000000.0,3643000000.0,4676000000.0,5807000000.0
Operating Expense,3125000000.0,4036000000.0,3992000000.0,3927000000.0
Selling General And Administration,1408000000.0,2066000000.0,2050000000.0,1959000000.0
Depreciation Amortization Depletion Income Statement,1717000000.0,1970000000.0,1942000000.0,1968000000.0
Depreciation And Amortization In Income Statement,1717000000.0,1970000000.0,1942000000.0,1968000000.0
Operating Income,457000000.0,-393000000.0,684000000.0,1880000000.0
Net Non Operating Interest Income Expense,-139000000.0,-263000000.0,-218000000.0,-206000000.0
Interest Income Non Operating,65000000.0,98000000.0,165000000.0,128000000.0
Interest Expense Non Operating,204000000.0,361000000.0,383000000.0,334000000.0
Other Income Expense,823000000.0,1310000000.0,-5694000000.0,-159000000.0
Gain On Sale Of Security,-13000000.0,-14000000.0,25000000.0,-31000000.0
Special Income Charges,-258000000.0,1412000000.0,-6414000000.0,-465000000.0
Restructuring And Mergern Acquisition,318000000.0,551000000.0,252000000.0,465000000.0
Impairment Of Capital Assets,0.0,0.0,6794000000.0,
Other Special Charges,311000000.0,41000000.0,-632000000.0,
Gain On Sale Of Business,371000000.0,2004000000.0,,
Other Non Operating Income Expenses,1094000000.0,-88000000.0,695000000.0,337000000.0
Pretax Income,1141000000.0,654000000.0,-5228000000.0,1515000000.0
Tax Provision,405000000.0,800000000.0,130000000.0,288000000.0
Net Income Common Stockholders,718000000.0,-149000000.0,-5369000000.0,1257000000.0
Net Income,718000000.0,-149000000.0,-5369000000.0,1257000000.0
Net Income Including Noncontrolling Interests,736000000.0,-146000000.0,-5358000000.0,1262000000.0
Net Income Continuous Operations,736000000.0,-146000000.0,-5358000000.0,1227000000.0
Net Income Discontinuous Operations,,0.0,0.0,35000000.0
Minority Interests,-18000000.0,-3000000.0,-11000000.0,-5000000.0
Diluted NI Availto Com Stockholders,718000000.0,-149000000.0,-5369000000.0,1257000000.0
Basic EPS,2.87,-0.59,-20.76,4.53
Diluted EPS,2.81,-0.59,-20.76,4.47
Basic Average Shares,250020000.0,254140000.0,258570000.0,277540000.0
Diluted Average Shares,255210000.0,254140000.0,258570000.0,281430000.0
Total Expenses,15808000000.0,18122000000.0,18893000000.0,18873000000.0
Net Income From Continuing And Discontinued Operation,718000000.0,-149000000.0,-5369000000.0,1257000000.0
Normalized Income,892795000.0,-1169540000.0,-705030000.0,1623760000.0
Interest Income,65000000.0,98000000.0,165000000.0,128000000.0
Interest Expense,204000000.0,361000000.0,383000000.0,334000000.0
Net Interest Income,-139000000.0,-263000000.0,-218000000.0,-206000000.0
EBIT,1345000000.0,1015000000.0,-4845000000.0,1849000000.0
Reconciled Cost Of Revenue,12658000000.0,14068000000.0,14883000000.0,14891000000.0
Reconciled Depreciation,1742000000.0,1988000000.0,1960000000.0,2023000000.0
Net Income From Continuing Operation Net Minority Interest,718000000.0,-149000000.0,-5369000000.0,1222000000.0
Total Unusual Items Excluding Goodwill,-271000000.0,1398000000.0,-6389000000.0,-496000000.0
Total Unusual Items,-271000000.0,1398000000.0,-6389000000.0,-496000000.0
Normalized EBITDA,3358000000.0,1605000000.0,3504000000.0,4368000000.0
Tax Rate For Calcs,0.355,0.27,0.27,0.19
Tax Effect Of Unusual Items,-96205000.0,377460000.0,-1725030000.0,-94240000.0
