,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,2080463000.0,1651625000.0,1491591000.0,1327838000.0
Operating Revenue,2064958000.0,1639533000.0,1484818000.0,1274596000.0
Cost Of Revenue,133605000.0,104603000.0,88585000.0,66326000.0
Gross Profit,1946858000.0,1547022000.0,1403006000.0,1261512000.0
Operating Expense,994815000.0,750253000.0,660444000.0,623928000.0
Selling General And Administration,96980000.0,73215000.0,66483000.0,84148000.0
General And Administrative Expense,96980000.0,73215000.0,66483000.0,84148000.0
Other Gand A,96980000.0,73215000.0,66483000.0,84148000.0
Depreciation Amortization Depletion Income Statement,897835000.0,677038000.0,593961000.0,539780000.0
Depreciation And Amortization In Income Statement,897835000.0,677038000.0,593961000.0,539780000.0
Operating Income,952043000.0,796769000.0,742562000.0,637584000.0
Net Non Operating Interest Income Expense,-320739000.0,-305204000.0,-288239000.0,-268753000.0
Interest Income Non Operating,13847000.0,,,
Interest Expense Non Operating,319090000.0,290698000.0,274951000.0,257268000.0
Total Other Finance Cost,15496000.0,14506000.0,13288000.0,11485000.0
Other Income Expense,-238900000.0,-80366000.0,-10687000.0,1107000.0
Gain On Sale Of Security,53603000.0,76685000.0,29499000.0,27376000.0
Earnings From Equity Interest,1106000.0,,,
Special Income Charges,-303558000.0,-157051000.0,-40186000.0,-26269000.0
Restructuring And Mergern Acquisition,167413000.0,,,
Impairment Of Capital Assets,38967000.0,147232000.0,40186000.0,26269000.0
Other Special Charges,97178000.0,9819000.0,,
Other Non Operating Income Expenses,9949000.0,,,
Pretax Income,392404000.0,411199000.0,443636000.0,369938000.0
Tax Provision,31657000.0,14693000.0,6158000.0,5340000.0
Net Income Common Stockholders,359456000.0,395486000.0,436482000.0,363614000.0
Net Income,359456000.0,395486000.0,436482000.0,363614000.0
Net Income Including Noncontrolling Interests,360747000.0,396506000.0,437478000.0,364598000.0
Net Income Continuous Operations,360747000.0,396506000.0,437478000.0,364598000.0
Minority Interests,-1291000.0,-1020000.0,-996000.0,-984000.0
Otherunder Preferred Stock Dividend,,,0.0,0.0
Diluted NI Availto Com Stockholders,359456000.0,395486000.0,436482000.0,363614000.0
Basic EPS,0.87,1.15,1.38,1.26
Diluted EPS,0.87,1.14,1.38,1.26
Basic Average Shares,591261991.0,343900870.0,315837012.0,288582540.0
Diluted Average Shares,591261991.0,346917544.0,316601350.0,288582540.0
Total Expenses,1128420000.0,854856000.0,749029000.0,690254000.0
Net Income From Continuing And Discontinued Operation,359456000.0,395486000.0,436482000.0,363614000.0
Normalized Income,589246003.121783,472980354.791719,447020656.434554,362522979.380329
Interest Income,13847000.0,,,
Interest Expense,319090000.0,290698000.0,274951000.0,257268000.0
Net Interest Income,-320739000.0,-305204000.0,-288239000.0,-268753000.0
EBIT,711494000.0,701897000.0,718587000.0,627206000.0
Reconciled Cost Of Revenue,133605000.0,104603000.0,88585000.0,66326000.0
Reconciled Depreciation,897835000.0,677038000.0,593961000.0,539780000.0
Net Income From Continuing Operation Net Minority Interest,359456000.0,395486000.0,436482000.0,363614000.0
Total Unusual Items Excluding Goodwill,-249955000.0,-80366000.0,-10687000.0,1107000.0
Total Unusual Items,-249955000.0,-80366000.0,-10687000.0,1107000.0
Normalized EBITDA,1859284000.0,1459301000.0,1323235000.0,1165879000.0
Tax Rate For Calcs,0.080675,0.035732,0.013881,0.014435
Tax Effect Of Unusual Items,-20164996.878217,-2871645.208281,-148343.565446,15979.380329
