,2022-09-30,2021-09-30,2020-09-30,2019-09-30
Total Revenue,16281000000.0,14923000000.0,12172000000.0,13448000000.0
Operating Revenue,16281000000.0,14923000000.0,12172000000.0,13448000000.0
Cost Of Revenue,11037000000.0,10036000000.0,8437000000.0,9054000000.0
Gross Profit,5244000000.0,4887000000.0,3735000000.0,4394000000.0
Operating Expense,2302000000.0,2189000000.0,2005000000.0,2134000000.0
Selling General And Administration,1584000000.0,1512000000.0,1392000000.0,1490000000.0
Research And Development,718000000.0,677000000.0,613000000.0,644000000.0
Operating Income,2942000000.0,2698000000.0,1730000000.0,2260000000.0
Net Non Operating Interest Income Expense,-51000000.0,-39000000.0,-33000000.0,-49000000.0
Interest Income Non Operating,15000000.0,17000000.0,15000000.0,19000000.0
Interest Expense Non Operating,66000000.0,56000000.0,48000000.0,68000000.0
Other Income Expense,-158000000.0,-281000000.0,-1173000000.0,-280000000.0
Special Income Charges,-186000000.0,-260000000.0,-1193000000.0,-282000000.0
Restructuring And Mergern Acquisition,182000000.0,239000000.0,293000000.0,282000000.0
Impairment Of Capital Assets,0.0,0.0,900000000.0,
Write Off,4000000.0,21000000.0,,
Gain On Sale Of Business,,,,0.0
Other Non Operating Income Expenses,28000000.0,-21000000.0,20000000.0,2000000.0
Pretax Income,2733000000.0,2378000000.0,524000000.0,1931000000.0
Tax Provision,306000000.0,123000000.0,783000000.0,-15000000.0
Net Income Common Stockholders,2428000000.0,2261000000.0,-241000000.0,1844000000.0
Net Income,2428000000.0,2261000000.0,-241000000.0,1844000000.0
Net Income Including Noncontrolling Interests,2428000000.0,2261000000.0,-241000000.0,1844000000.0
Net Income Continuous Operations,2427000000.0,2255000000.0,-259000000.0,1946000000.0
Net Income Discontinuous Operations,1000000.0,6000000.0,18000000.0,-102000000.0
Diluted NI Availto Com Stockholders,2428000000.0,2261000000.0,-241000000.0,1844000000.0
Basic EPS,,6.85,-0.73,5.46
Diluted EPS,,6.79,-0.73,5.42
Basic Average Shares,,330000000.0,332000000.0,338000000.0
Diluted Average Shares,,333000000.0,332000000.0,340000000.0
Total Operating Income As Reported,2756000000.0,2434000000.0,537000000.0,1978000000.0
Total Expenses,13339000000.0,12225000000.0,10442000000.0,11188000000.0
Net Income From Continuing And Discontinued Operation,2428000000.0,2261000000.0,-241000000.0,1844000000.0
Normalized Income,2592168000.0,2501480000.0,611890000.0,2151860000.0
Interest Income,15000000.0,17000000.0,15000000.0,19000000.0
Interest Expense,66000000.0,56000000.0,48000000.0,68000000.0
Net Interest Income,-51000000.0,-39000000.0,-33000000.0,-49000000.0
EBIT,2799000000.0,2434000000.0,572000000.0,1999000000.0
Reconciled Cost Of Revenue,11037000000.0,10036000000.0,8437000000.0,9054000000.0
Reconciled Depreciation,785000000.0,769000000.0,711000000.0,690000000.0
Net Income From Continuing Operation Net Minority Interest,2427000000.0,2255000000.0,-259000000.0,1946000000.0
Total Unusual Items Excluding Goodwill,-186000000.0,-260000000.0,-1193000000.0,-282000000.0
Total Unusual Items,-186000000.0,-260000000.0,-1193000000.0,-282000000.0
Normalized EBITDA,3770000000.0,3463000000.0,2476000000.0,2971000000.0
Tax Rate For Calcs,0.112,0.052,0.27,0.27
Tax Effect Of Unusual Items,-20832000.0,-13520000.0,-322110000.0,-76140000.0
