,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,9570000000.0,3474000000.0,2528249000.0,2056007000.0
Operating Revenue,8518000000.0,3124000000.0,2409511000.0,1984521000.0
Cost Of Revenue,4647000000.0,1768000000.0,1186149000.0,1055592000.0
Gross Profit,4923000000.0,1706000000.0,1342100000.0,1000415000.0
Operating Expense,3217000000.0,1660000000.0,893645000.0,659820000.0
Selling General And Administration,2091000000.0,1077000000.0,672120000.0,502391000.0
General And Administrative Expense,2091000000.0,1077000000.0,542747000.0,396230000.0
Other Gand A,2091000000.0,1077000000.0,542747000.0,396230000.0
Selling And Marketing Expense,,,129373000.0,106161000.0
Depreciation Amortization Depletion Income Statement,1126000000.0,583000000.0,221525000.0,157429000.0
Depreciation And Amortization In Income Statement,1126000000.0,583000000.0,221525000.0,157429000.0
Operating Income,1706000000.0,46000000.0,448455000.0,340595000.0
Net Non Operating Interest Income Expense,-2295000000.0,-1174000000.0,-286248000.0,-171732000.0
Interest Expense Non Operating,2295000000.0,1174000000.0,286248000.0,171732000.0
Other Income Expense,-680000000.0,-504000000.0,-37229000.0,-33241000.0
Gain On Sale Of Security,,,8765000.0,-2587000.0
Earnings From Equity Interest,,,-2441000.0,-213000.0
Special Income Charges,-482000000.0,-680000000.0,-43553000.0,-30441000.0
Restructuring And Mergern Acquisition,144000000.0,268000000.0,84658000.0,20842000.0
Impairment Of Capital Assets,102000000.0,215000000.0,958000.0,13602000.0
Write Off,,,958000.0,13602000.0
Other Special Charges,236000000.0,197000000.0,7512000.0,162000.0
Gain On Sale Of Business,,,49575000.0,
Gain On Sale Of Ppe,,,0.0,4165000.0
Other Non Operating Income Expenses,-198000000.0,176000000.0,,-20842000.0
Pretax Income,-1269000000.0,-1632000000.0,124978000.0,135622000.0
Tax Provision,-283000000.0,126000000.0,43977000.0,40387000.0
Net Income Common Stockholders,-1019000000.0,-1757000000.0,81001000.0,95235000.0
Net Income,-1019000000.0,-1757000000.0,81001000.0,95235000.0
Net Income Including Noncontrolling Interests,-1016000000.0,-1758000000.0,81001000.0,95235000.0
Net Income Continuous Operations,-986000000.0,-1758000000.0,81001000.0,95235000.0
Net Income Discontinuous Operations,-30000000.0,0.0,,
Minority Interests,-3000000.0,1000000.0,,
Diluted NI Availto Com Stockholders,-1019000000.0,-1757000000.0,81001000.0,95235000.0
Basic EPS,-4.83,-13.5,1.04,1.23
Diluted EPS,-4.83,-13.5,1.03,1.22
Basic Average Shares,211000000.0,130000000.0,77677265.0,77458902.0
Diluted Average Shares,211000000.0,130000000.0,78593819.0,78282101.0
Total Operating Income As Reported,1460000000.0,-437000000.0,409973000.0,310103000.0
Total Expenses,7864000000.0,3428000000.0,2079794000.0,1715412000.0
Net Income From Continuing And Discontinued Operation,-1019000000.0,-1757000000.0,81001000.0,95235000.0
Normalized Income,-614486000.0,-1260600000.0,103543624.0,118420656.0
Interest Expense,2295000000.0,1174000000.0,286248000.0,171732000.0
Net Interest Income,-2295000000.0,-1174000000.0,-286248000.0,-171732000.0
EBIT,1026000000.0,-458000000.0,411226000.0,307354000.0
Reconciled Cost Of Revenue,4647000000.0,1768000000.0,1186149000.0,1055592000.0
Reconciled Depreciation,1126000000.0,583000000.0,221525000.0,157429000.0
Net Income From Continuing Operation Net Minority Interest,-989000000.0,-1757000000.0,81001000.0,95235000.0
Total Unusual Items Excluding Goodwill,-482000000.0,-680000000.0,-34788000.0,-33028000.0
Total Unusual Items,-482000000.0,-680000000.0,-34788000.0,-33028000.0
Normalized EBITDA,2634000000.0,805000000.0,667539000.0,497811000.0
Tax Rate For Calcs,0.223,0.27,0.352,0.298
Tax Effect Of Unusual Items,-107486000.0,-183600000.0,-12245376.0,-9842344.0
