,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,24021000000.0,19811000000.0,23571000000.0,23771000000.0
Operating Revenue,24021000000.0,19811000000.0,23571000000.0,23771000000.0
Cost Of Revenue,18326000000.0,14917000000.0,17591000000.0,18034000000.0
Gross Profit,5695000000.0,4894000000.0,5980000000.0,5737000000.0
Operating Expense,3481000000.0,3047000000.0,3467000000.0,3328000000.0
Selling General And Administration,2374000000.0,2125000000.0,2454000000.0,2437000000.0
Research And Development,1090000000.0,906000000.0,1001000000.0,902000000.0
Depreciation Amortization Depletion Income Statement,22000000.0,22000000.0,20000000.0,20000000.0
Depreciation And Amortization In Income Statement,22000000.0,22000000.0,20000000.0,20000000.0
Amortization,22000000.0,22000000.0,20000000.0,20000000.0
Amortization Of Intangibles Income Statement,22000000.0,22000000.0,20000000.0,20000000.0
Other Operating Expenses,-5000000.0,-6000000.0,-8000000.0,-31000000.0
Operating Income,2214000000.0,1847000000.0,2513000000.0,2409000000.0
Net Non Operating Interest Income Expense,-86000000.0,-96000000.0,-74000000.0,-90000000.0
Interest Income Non Operating,25000000.0,21000000.0,46000000.0,35000000.0
Interest Expense Non Operating,111000000.0,100000000.0,109000000.0,114000000.0
Total Other Finance Cost,,17000000.0,11000000.0,11000000.0
Other Income Expense,623000000.0,587000000.0,395000000.0,434000000.0
Gain On Sale Of Security,8000000.0,13000000.0,39000000.0,-31000000.0
Earnings From Equity Interest,506000000.0,452000000.0,330000000.0,394000000.0
Special Income Charges,4000000.0,27000000.0,-82000000.0,-37000000.0
Restructuring And Mergern Acquisition,0.0,0.0,119000000.0,
Write Off,12000000.0,20000000.0,22000000.0,19000000.0
Other Special Charges,,-57000000.0,-61000000.0,20000000.0
Gain On Sale Of Ppe,16000000.0,-10000000.0,-2000000.0,2000000.0
Other Non Operating Income Expenses,105000000.0,95000000.0,108000000.0,108000000.0
Pretax Income,2751000000.0,2338000000.0,2834000000.0,2753000000.0
Tax Provision,587000000.0,527000000.0,566000000.0,566000000.0
Net Income Common Stockholders,2131000000.0,1789000000.0,2260000000.0,2141000000.0
Net Income,2131000000.0,1789000000.0,2260000000.0,2141000000.0
Net Income Including Noncontrolling Interests,2164000000.0,1811000000.0,2268000000.0,2187000000.0
Net Income Continuous Operations,2164000000.0,1811000000.0,2268000000.0,2187000000.0
Minority Interests,-33000000.0,-22000000.0,-8000000.0,-46000000.0
Diluted NI Availto Com Stockholders,2131000000.0,1789000000.0,2260000000.0,2141000000.0
Basic EPS,14.74,12.07,14.54,13.2
Diluted EPS,14.61,12.01,14.48,13.15
Basic Average Shares,144600000.0,148200000.0,155400000.0,162200000.0
Diluted Average Shares,145900000.0,149000000.0,156100000.0,162800000.0
Total Operating Income As Reported,2706000000.0,2269000000.0,2700000000.0,2786000000.0
Total Expenses,21807000000.0,17964000000.0,21058000000.0,21362000000.0
Net Income From Continuing And Discontinued Operation,2131000000.0,1789000000.0,2260000000.0,2141000000.0
Normalized Income,2121556000.0,1758000000.0,2294400000.0,2194992000.0
Interest Income,25000000.0,21000000.0,46000000.0,35000000.0
Interest Expense,111000000.0,100000000.0,109000000.0,114000000.0
Net Interest Income,-86000000.0,-96000000.0,-74000000.0,-90000000.0
EBIT,2862000000.0,2438000000.0,2943000000.0,2867000000.0
Reconciled Cost Of Revenue,17686000000.0,14266000000.0,16939000000.0,17443000000.0
Reconciled Depreciation,662000000.0,673000000.0,672000000.0,611000000.0
Net Income From Continuing Operation Net Minority Interest,2131000000.0,1789000000.0,2260000000.0,2141000000.0
Total Unusual Items Excluding Goodwill,12000000.0,40000000.0,-43000000.0,-68000000.0
Total Unusual Items,12000000.0,40000000.0,-43000000.0,-68000000.0
Normalized EBITDA,3512000000.0,3071000000.0,3658000000.0,3546000000.0
Tax Rate For Calcs,0.213,0.225,0.2,0.206
Tax Effect Of Unusual Items,2556000.0,9000000.0,-8600000.0,-14008000.0
