,2022-05-31,2021-05-31,2020-05-31,2019-05-31
Total Revenue,18992800000.0,18127000000.0,17626600000.0,16865200000.0
Operating Revenue,18992800000.0,18127000000.0,17626600000.0,16865200000.0
Cost Of Revenue,12590600000.0,11678700000.0,11496700000.0,11108400000.0
Gross Profit,6402200000.0,6448300000.0,6129900000.0,5756800000.0
Operating Expense,3147000000.0,3079600000.0,3151600000.0,2935800000.0
Selling General And Administration,3147000000.0,3079600000.0,3151600000.0,2935800000.0
Operating Income,3255200000.0,3368700000.0,2978300000.0,2821000000.0
Net Non Operating Interest Income Expense,-379600000.0,-420300000.0,-466500000.0,-521800000.0
Interest Income Non Operating,3800000.0,7400000.0,6000000.0,5600000.0
Interest Expense Non Operating,383400000.0,427700000.0,472500000.0,527400000.0
Total Other Finance Cost,379600000.0,420300000.0,466500000.0,521800000.0
Other Income Expense,334000000.0,-91000000.0,88400000.0,-217200000.0
Special Income Charges,220600000.0,-223900000.0,-24400000.0,-305100000.0
Restructuring And Mergern Acquisition,-26500000.0,170400000.0,24400000.0,275100000.0
Other Special Charges,,,,-87900000.0
Gain On Sale Of Business,194100000.0,-53500000.0,0.0,-30000000.0
Other Non Operating Income Expenses,113400000.0,132900000.0,112800000.0,87900000.0
Pretax Income,3209600000.0,2857400000.0,2600200000.0,2082000000.0
Tax Provision,586300000.0,629100000.0,480500000.0,367800000.0
Earnings From Equity Interest Net Of Tax,111700000.0,117700000.0,91100000.0,72000000.0
Net Income Common Stockholders,2707300000.0,2339800000.0,2181200000.0,1752700000.0
Net Income,2707300000.0,2339800000.0,2181200000.0,1752700000.0
Net Income Including Noncontrolling Interests,2735000000.0,2346000000.0,2210800000.0,1786200000.0
Net Income Continuous Operations,2735000000.0,2346000000.0,2210800000.0,1786200000.0
Minority Interests,-27700000.0,-6200000.0,-29600000.0,-33500000.0
Diluted NI Availto Com Stockholders,2707300000.0,2339800000.0,2181200000.0,1752700000.0
Basic EPS,4.46,3.81,3.59,2.92
Diluted EPS,4.42,3.78,3.56,2.9
Basic Average Shares,607500000.0,614100000.0,608100000.0,600400000.0
Diluted Average Shares,612600000.0,619100000.0,613300000.0,605400000.0
Total Operating Income As Reported,3475800000.0,3144800000.0,2953900000.0,2515900000.0
Total Expenses,15737600000.0,14758300000.0,14648300000.0,14044200000.0
Net Income From Continuing And Discontinued Operation,2707300000.0,2339800000.0,2181200000.0,1752700000.0
Normalized Income,2526997164.755733,2516457100.0,2201086000.0,2003797300.0
Interest Income,3800000.0,7400000.0,6000000.0,5600000.0
Interest Expense,383400000.0,427700000.0,472500000.0,527400000.0
Net Interest Income,-379600000.0,-420300000.0,-466500000.0,-521800000.0
EBIT,3593000000.0,3285100000.0,3072700000.0,2609400000.0
Reconciled Cost Of Revenue,12590600000.0,11678700000.0,11496700000.0,11108400000.0
Reconciled Depreciation,570300000.0,601300000.0,594700000.0,620100000.0
Net Income From Continuing Operation Net Minority Interest,2707300000.0,2339800000.0,2181200000.0,1752700000.0
Total Unusual Items Excluding Goodwill,220600000.0,-223900000.0,-24400000.0,-305100000.0
Total Unusual Items,220600000.0,-223900000.0,-24400000.0,-305100000.0
Normalized EBITDA,3942700000.0,4110300000.0,3691800000.0,3534600000.0
Tax Rate For Calcs,0.182671,0.211,0.185,0.177
Tax Effect Of Unusual Items,40297164.755733,-47242900.0,-4514000.0,-54002700.0
