,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,2764800000.0,2351646000.0,2494573000.0,2483666000.0
Operating Revenue,2764800000.0,2351646000.0,2494573000.0,2483666000.0
Cost Of Revenue,1540300000.0,1324222000.0,1369539000.0,1365771000.0
Gross Profit,1224500000.0,1027424000.0,1125034000.0,1117895000.0
Operating Expense,578200000.0,494935000.0,524987000.0,536724000.0
Selling General And Administration,578200000.0,494935000.0,524987000.0,536724000.0
Operating Income,646300000.0,532489000.0,600047000.0,581171000.0
Net Non Operating Interest Income Expense,-41000000.0,-44746000.0,-44341000.0,-44134000.0
Interest Expense Non Operating,41000000.0,44746000.0,44341000.0,44134000.0
Other Income Expense,-25500000.0,-17403000.0,-22803000.0,-8098000.0
Special Income Charges,-9300000.0,-11776000.0,-21044000.0,-12083000.0
Restructuring And Mergern Acquisition,8500000.0,8689000.0,21044000.0,12083000.0
Impairment Of Capital Assets,800000.0,3087000.0,,
Gain On Sale Of Business,,,0.0,0.0
Other Non Operating Income Expenses,-16200000.0,-5627000.0,-1759000.0,3985000.0
Pretax Income,579800000.0,470340000.0,532903000.0,528939000.0
Tax Provision,130500000.0,92562000.0,107382000.0,118366000.0
Net Income Common Stockholders,449400000.0,377778000.0,425521000.0,410573000.0
Net Income,449400000.0,377778000.0,425521000.0,410573000.0
Net Income Including Noncontrolling Interests,449300000.0,377778000.0,425521000.0,410573000.0
Net Income Continuous Operations,449300000.0,377778000.0,425521000.0,410573000.0
Minority Interests,100000.0,,,
Diluted NI Availto Com Stockholders,449400000.0,377778000.0,425521000.0,410573000.0
Basic EPS,5.91,4.98,5.62,5.36
Diluted EPS,5.88,4.94,5.56,5.29
Basic Average Shares,76000000.0,75741000.0,75594000.0,76412000.0
Diluted Average Shares,76400000.0,76400000.0,76454000.0,77563000.0
Total Operating Income As Reported,637000000.0,520713000.0,579003000.0,569088000.0
Total Expenses,2118500000.0,1819157000.0,1894526000.0,1902495000.0
Net Income From Continuing And Discontinued Operation,449400000.0,377778000.0,425521000.0,410573000.0
Normalized Income,456607500.0,387234128.0,442314112.0,419949408.0
Interest Expense,41000000.0,44746000.0,44341000.0,44134000.0
Net Interest Income,-41000000.0,-44746000.0,-44341000.0,-44134000.0
EBIT,620800000.0,515086000.0,577244000.0,573073000.0
Reconciled Cost Of Revenue,1540300000.0,1324222000.0,1369539000.0,1365771000.0
Reconciled Depreciation,103000000.0,83495000.0,76876000.0,77544000.0
Net Income From Continuing Operation Net Minority Interest,449400000.0,377778000.0,425521000.0,410573000.0
Total Unusual Items Excluding Goodwill,-9300000.0,-11776000.0,-21044000.0,-12083000.0
Total Unusual Items,-9300000.0,-11776000.0,-21044000.0,-12083000.0
Normalized EBITDA,733100000.0,610357000.0,675164000.0,662700000.0
Tax Rate For Calcs,0.225,0.197,0.202,0.224
Tax Effect Of Unusual Items,-2092500.0,-2319872.0,-4250888.0,-2706592.0
