,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,3494800000.0,3427100000.0,2496100000.0,2768800000.0
Operating Revenue,3434200000.0,3386900000.0,2463300000.0,2735800000.0
Cost Of Revenue,2307200000.0,2397700000.0,1558200000.0,1780700000.0
Gross Profit,1187600000.0,1029400000.0,937900000.0,988100000.0
Operating Expense,366100000.0,322000000.0,352200000.0,358700000.0
Selling General And Administration,160100000.0,121700000.0,126400000.0,129200000.0
General And Administrative Expense,160100000.0,121700000.0,126400000.0,129200000.0
Salaries And Wages,,,199000000.0,228800000.0
Other Gand A,160100000.0,121700000.0,126400000.0,129200000.0
Depreciation Amortization Depletion Income Statement,167400000.0,158500000.0,176600000.0,204000000.0
Depreciation And Amortization In Income Statement,167400000.0,158500000.0,176600000.0,204000000.0
Other Operating Expenses,38600000.0,41800000.0,49200000.0,25500000.0
Operating Income,821500000.0,707400000.0,585700000.0,629400000.0
Net Non Operating Interest Income Expense,-47400000.0,-37700000.0,-35900000.0,-38200000.0
Interest Income Non Operating,600000.0,1100000.0,1900000.0,2300000.0
Interest Expense Non Operating,48000000.0,35300000.0,36200000.0,38700000.0
Total Other Finance Cost,,3500000.0,1600000.0,1800000.0
Other Income Expense,-18000000.0,-9400000.0,-48400000.0,-20000000.0
Special Income Charges,-15600000.0,-45200000.0,-48500000.0,-30000000.0
Restructuring And Mergern Acquisition,15600000.0,45200000.0,48500000.0,30000000.0
Other Non Operating Income Expenses,-2400000.0,35800000.0,100000.0,10000000.0
Pretax Income,756100000.0,660400000.0,501400000.0,571200000.0
Tax Provision,227100000.0,192200000.0,130600000.0,146000000.0
Net Income Common Stockholders,527300000.0,467000000.0,372700000.0,422100000.0
Net Income,529000000.0,468200000.0,374900000.0,426500000.0
Net Income Including Noncontrolling Interests,529000000.0,468200000.0,370800000.0,425200000.0
Net Income Continuous Operations,529000000.0,468200000.0,370800000.0,425200000.0
Minority Interests,0.0,0.0,4100000.0,1300000.0
Otherunder Preferred Stock Dividend,1700000.0,1200000.0,2200000.0,4400000.0
Diluted NI Availto Com Stockholders,527300000.0,467000000.0,372700000.0,422100000.0
Basic EPS,4.93,4.28,3.35,3.78
Diluted EPS,4.92,4.27,3.34,3.76
Basic Average Shares,107000000.0,109100000.0,111400000.0,111800000.0
Diluted Average Shares,107200000.0,109300000.0,111800000.0,112200000.0
Total Operating Income As Reported,805900000.0,662200000.0,537200000.0,599400000.0
Total Expenses,2673300000.0,2719700000.0,1910400000.0,2139400000.0
Net Income From Continuing And Discontinued Operation,529000000.0,468200000.0,374900000.0,426500000.0
Normalized Income,539920000.0,500246800.0,410790000.0,448820000.0
Interest Income,600000.0,1100000.0,1900000.0,2300000.0
Interest Expense,48000000.0,35300000.0,36200000.0,38700000.0
Net Interest Income,-47400000.0,-37700000.0,-35900000.0,-38200000.0
EBIT,804100000.0,695700000.0,537600000.0,609900000.0
Reconciled Cost Of Revenue,2307200000.0,2397700000.0,1558200000.0,1780700000.0
Reconciled Depreciation,167400000.0,158500000.0,176600000.0,204000000.0
Net Income From Continuing Operation Net Minority Interest,529000000.0,468200000.0,374900000.0,426500000.0
Total Unusual Items Excluding Goodwill,-15600000.0,-45200000.0,-48500000.0,-30000000.0
Total Unusual Items,-15600000.0,-45200000.0,-48500000.0,-30000000.0
Normalized EBITDA,987100000.0,899400000.0,762700000.0,843900000.0
Tax Rate For Calcs,0.3,0.291,0.26,0.256
Tax Effect Of Unusual Items,-4680000.0,-13153200.0,-12610000.0,-7680000.0
