,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,4689700000.0,4883600000.0,4868000000.0,4309400000.0
Operating Revenue,4342000000.0,4442800000.0,4464600000.0,4116600000.0
Cost Of Revenue,837000000.0,856500000.0,898700000.0,672200000.0
Gross Profit,3852700000.0,4027100000.0,3969300000.0,3637200000.0
Operating Expense,1207500000.0,1389700000.0,1381500000.0,1029600000.0
Selling General And Administration,581200000.0,634700000.0,547800000.0,453900000.0
General And Administrative Expense,581200000.0,634700000.0,547800000.0,453900000.0
Other Gand A,581200000.0,634700000.0,547800000.0,453900000.0
Depreciation Amortization Depletion Income Statement,385400000.0,464400000.0,473300000.0,248700000.0
Depreciation And Amortization In Income Statement,385400000.0,464400000.0,473300000.0,248700000.0
Depreciation Income Statement,147800000.0,153200000.0,158600000.0,118700000.0
Amortization,237600000.0,311200000.0,314700000.0,130000000.0
Amortization Of Intangibles Income Statement,237600000.0,311200000.0,314700000.0,130000000.0
Other Operating Expenses,240900000.0,290600000.0,360400000.0,327000000.0
Operating Income,2645200000.0,2637400000.0,2587800000.0,2607600000.0
Net Non Operating Interest Income Expense,-166900000.0,-166200000.0,-178000000.0,-157700000.0
Interest Expense Non Operating,166900000.0,166200000.0,178000000.0,157700000.0
Other Income Expense,895300000.0,250900000.0,279800000.0,327900000.0
Gain On Sale Of Security,306900000.0,182700000.0,637900000.0,745100000.0
Earnings From Equity Interest,245800000.0,190600000.0,176800000.0,152800000.0
Other Non Operating Income Expenses,342600000.0,-122400000.0,-534900000.0,-570000000.0
Pretax Income,3373600000.0,2722100000.0,2689600000.0,2777800000.0
Tax Provision,736700000.0,615700000.0,573800000.0,814100000.0
Net Income Common Stockholders,2617100000.0,2105200000.0,2116500000.0,1962200000.0
Net Income,2636400000.0,2105200000.0,2116500000.0,1962200000.0
Net Income Including Noncontrolling Interests,2636900000.0,2106400000.0,2115800000.0,1963700000.0
Net Income Continuous Operations,2636900000.0,2106400000.0,2115800000.0,1963700000.0
Minority Interests,500000.0,-1200000.0,700000.0,-1500000.0
Preferred Stock Dividends,19000000.0,,,
Otherunder Preferred Stock Dividend,300000.0,,,
Diluted NI Availto Com Stockholders,2617100000.0,2105200000.0,2116500000.0,1962200000.0
Basic EPS,7.3,5.88,5.93,5.73
Diluted EPS,7.29,5.87,5.91,5.71
Basic Average Shares,358340000.0,357764000.0,357155000.0,342344000.0
Diluted Average Shares,358929000.0,358524000.0,358239000.0,343737000.0
Total Operating Income As Reported,2645200000.0,2637400000.0,2587800000.0,2607600000.0
Total Expenses,2044500000.0,2246200000.0,2280200000.0,1701800000.0
Net Income From Continuing And Discontinued Operation,2636400000.0,2105200000.0,2116500000.0,1962200000.0
Normalized Income,2396404200.0,1963790200.0,1614472700.0,1435414300.0
Interest Expense,166900000.0,166200000.0,178000000.0,157700000.0
Net Interest Income,-166900000.0,-166200000.0,-178000000.0,-157700000.0
EBIT,3540500000.0,2888300000.0,2867600000.0,2935500000.0
Reconciled Cost Of Revenue,837000000.0,856500000.0,898700000.0,672200000.0
Reconciled Depreciation,385400000.0,464400000.0,473300000.0,248700000.0
Net Income From Continuing Operation Net Minority Interest,2636400000.0,2105200000.0,2116500000.0,1962200000.0
Total Unusual Items Excluding Goodwill,306900000.0,182700000.0,637900000.0,745100000.0
Total Unusual Items,306900000.0,182700000.0,637900000.0,745100000.0
Normalized EBITDA,3619000000.0,3170000000.0,2703000000.0,2439100000.0
Tax Rate For Calcs,0.218,0.226,0.213,0.293
Tax Effect Of Unusual Items,66904200.0,41290200.0,135872700.0,218314300.0
