,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,29453000000.0,22284000000.0,17911100000.0,19893000000.0
Operating Revenue,29453000000.0,22284000000.0,17911100000.0,19893000000.0
Cost Of Revenue,11501000000.0,9809000000.0,7927400000.0,8785900000.0
Gross Profit,17952000000.0,12475000000.0,9983700000.0,11107100000.0
Operating Expense,10487000000.0,8244000000.0,6714300000.0,7703300000.0
Selling General And Administration,8198000000.0,6896000000.0,5588300000.0,6472100000.0
Research And Development,1742000000.0,1348000000.0,1126000000.0,1231200000.0
Other Operating Expenses,547000000.0,,,
Operating Income,7465000000.0,4231000000.0,3269400000.0,3403800000.0
Net Non Operating Interest Income Expense,-227000000.0,-204000000.0,30400000.0,-148200000.0
Interest Income Non Operating,11000000.0,71000000.0,139000000.0,9200000.0
Interest Expense Non Operating,238000000.0,275000000.0,108600000.0,157400000.0
Other Income Expense,360000000.0,468000000.0,5500000.0,37200000.0
Gain On Sale Of Security,401000000.0,,,
Special Income Charges,-83000000.0,429000000.0,-6500000.0,0.0
Other Special Charges,96000000.0,26000000.0,6500000.0,
Gain On Sale Of Business,13000000.0,455000000.0,,
Other Non Operating Income Expenses,42000000.0,39000000.0,12000000.0,37200000.0
Pretax Income,7598000000.0,4495000000.0,3305300000.0,3292800000.0
Tax Provision,1251000000.0,849000000.0,873000000.0,641900000.0
Net Income Common Stockholders,6269000000.0,3510000000.0,3008200000.0,2650900000.0
Net Income,6433000000.0,3646000000.0,3008200000.0,2650900000.0
Net Income Including Noncontrolling Interests,6433000000.0,3646000000.0,3008200000.0,2650900000.0
Net Income Continuous Operations,6347000000.0,3646000000.0,2432300000.0,2650900000.0
Net Income Discontinuous Operations,86000000.0,0.0,575900000.0,0.0
Preferred Stock Dividends,164000000.0,136000000.0,68400000.0,
Average Dilution Earnings,,1000000.0,,2200000.0
Diluted NI Availto Com Stockholders,6269000000.0,3511000000.0,3008200000.0,2653100000.0
Basic EPS,8.77,4.97,4.11,3.78
Diluted EPS,8.61,4.89,4.05,3.74
Basic Average Shares,714600000.0,706200000.0,715000000.0,700600000.0
Diluted Average Shares,736800000.0,718700000.0,725500000.0,710200000.0
Total Operating Income As Reported,7465000000.0,4231000000.0,3269400000.0,3403800000.0
Total Expenses,21988000000.0,18053000000.0,14641700000.0,16489200000.0
Net Income From Continuing And Discontinued Operation,6433000000.0,3646000000.0,3008200000.0,2650900000.0
Normalized Income,6081470000.0,3298081000.0,2437084000.0,2650900000.0
Interest Income,11000000.0,71000000.0,139000000.0,9200000.0
Interest Expense,238000000.0,275000000.0,108600000.0,157400000.0
Net Interest Income,-227000000.0,-204000000.0,30400000.0,-148200000.0
EBIT,7836000000.0,4770000000.0,3413900000.0,3450200000.0
Reconciled Cost Of Revenue,11501000000.0,9809000000.0,7927400000.0,8785900000.0
Reconciled Depreciation,2168000000.0,1775000000.0,1189500000.0,1307700000.0
Net Income From Continuing Operation Net Minority Interest,6347000000.0,3646000000.0,2432300000.0,2650900000.0
Total Unusual Items Excluding Goodwill,318000000.0,429000000.0,-6500000.0,0.0
Total Unusual Items,318000000.0,429000000.0,-6500000.0,0.0
Normalized EBITDA,9686000000.0,6116000000.0,4609900000.0,4757900000.0
Tax Rate For Calcs,0.165,0.189,0.264,0.195
Tax Effect Of Unusual Items,52470000.0,81081000.0,-1716000.0,0.0
