,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,1055524000.0,841434000.0,737671000.0,566336000.0
Operating Revenue,1055524000.0,841434000.0,737671000.0,566336000.0
Cost Of Revenue,161886000.0,123546000.0,109747000.0,90763000.0
Gross Profit,893638000.0,717888000.0,627924000.0,475573000.0
Operating Expense,640071000.0,531765000.0,401700000.0,301858000.0
Selling General And Administration,485834000.0,413916000.0,306820000.0,240486000.0
General And Administrative Expense,209840000.0,178200000.0,127534000.0,96605000.0
Other Gand A,209840000.0,178200000.0,127534000.0,96605000.0
Selling And Marketing Expense,275994000.0,235716000.0,179286000.0,143881000.0
Research And Development,118426000.0,90244000.0,73080000.0,46247000.0
Depreciation Amortization Depletion Income Statement,35811000.0,27605000.0,21800000.0,15125000.0
Depreciation And Amortization In Income Statement,35811000.0,27605000.0,21800000.0,15125000.0
Operating Income,253567000.0,186123000.0,226224000.0,173715000.0
Net Non Operating Interest Income Expense,0.0,-19000.0,-940000.0,-766000.0
Interest Expense Non Operating,0.0,19000.0,940000.0,766000.0
Other Income Expense,2395000.0,-168000.0,803000.0,1762000.0
Other Non Operating Income Expenses,2395000.0,-168000.0,803000.0,1762000.0
Pretax Income,255962000.0,185936000.0,226087000.0,174711000.0
Tax Provision,60002000.0,42483000.0,45511000.0,37646000.0
Net Income Common Stockholders,195960000.0,143453000.0,180495000.0,136906000.0
Net Income,195960000.0,143453000.0,180576000.0,137065000.0
Net Income Including Noncontrolling Interests,195960000.0,143453000.0,180576000.0,137065000.0
Net Income Continuous Operations,195960000.0,143453000.0,180576000.0,137065000.0
Preferred Stock Dividends,,,81000.0,159000.0
Otherunder Preferred Stock Dividend,0.0,0.0,81000.0,159000.0
Average Dilution Earnings,,0.0,1000.0,3000.0
Diluted NI Availto Com Stockholders,195960000.0,143453000.0,180496000.0,136909000.0
Basic EPS,3.39,2.49,3.14,2.37
Diluted EPS,3.37,2.46,3.09,2.34
Basic Average Shares,57885000.0,57620000.0,57561000.0,57711315.0
Diluted Average Shares,58191000.0,58285000.0,58395000.0,58582486.0
Total Operating Income As Reported,253567000.0,186123000.0,226224000.0,173715000.0
Total Expenses,801957000.0,655311000.0,511447000.0,392621000.0
Net Income From Continuing And Discontinued Operation,195960000.0,143453000.0,180576000.0,137065000.0
Normalized Income,195960000.0,143453000.0,180576000.0,137065000.0
Interest Expense,0.0,19000.0,940000.0,766000.0
Net Interest Income,0.0,-19000.0,-940000.0,-766000.0
EBIT,255962000.0,185955000.0,227027000.0,175477000.0
Reconciled Cost Of Revenue,130475000.0,97778000.0,89336000.0,76231000.0
Reconciled Depreciation,67222000.0,53373000.0,42211000.0,29657000.0
Net Income From Continuing Operation Net Minority Interest,195960000.0,143453000.0,180576000.0,137065000.0
Normalized EBITDA,323184000.0,239328000.0,269238000.0,205134000.0
Tax Rate For Calcs,0.23,0.23,0.2,0.22
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
