,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,116385000000.0,103564000000.0,108942000000.0,94507000000.0
Operating Revenue,116385000000.0,103564000000.0,108942000000.0,94507000000.0
Cost Of Revenue,38450000000.0,33121000000.0,34440000000.0,29692000000.0
Gross Profit,77935000000.0,70443000000.0,74502000000.0,64815000000.0
Operating Expense,57118000000.0,52950000000.0,53377000000.0,45806000000.0
Selling General And Administration,7695000000.0,6741000000.0,7617000000.0,7036000000.0
General And Administrative Expense,35619000000.0,33109000000.0,32807000000.0,28094000000.0
Other Gand A,35619000000.0,33109000000.0,32807000000.0,28094000000.0
Selling And Marketing Expense,7695000000.0,6741000000.0,7617000000.0,7036000000.0
Depreciation Amortization Depletion Income Statement,13804000000.0,13100000000.0,12953000000.0,11017000000.0
Depreciation And Amortization In Income Statement,13804000000.0,13100000000.0,12953000000.0,11017000000.0
Depreciation Income Statement,8628000000.0,8320000000.0,8663000000.0,8281000000.0
Amortization,5176000000.0,4780000000.0,4290000000.0,2736000000.0
Amortization Of Intangibles Income Statement,5176000000.0,4780000000.0,4290000000.0,2736000000.0
Other Operating Expenses,35619000000.0,33109000000.0,32807000000.0,27753000000.0
Operating Income,20817000000.0,17493000000.0,21125000000.0,19009000000.0
Net Non Operating Interest Income Expense,-4281000000.0,-4588000000.0,-4567000000.0,-3542000000.0
Interest Expense Non Operating,4281000000.0,4588000000.0,4567000000.0,3542000000.0
Other Income Expense,2556000000.0,1160000000.0,438000000.0,-225000000.0
Gain On Sale Of Security,339000000.0,1014000000.0,656000000.0,-187000000.0
Earnings From Equity Interest,2006000000.0,-113000000.0,-505000000.0,-364000000.0
Other Non Operating Income Expenses,211000000.0,259000000.0,287000000.0,326000000.0
Pretax Income,19093000000.0,14065000000.0,16996000000.0,15242000000.0
Tax Provision,5259000000.0,3364000000.0,3673000000.0,3380000000.0
Net Income Common Stockholders,14159000000.0,10534000000.0,13057000000.0,11731000000.0
Net Income,14159000000.0,10534000000.0,13057000000.0,11731000000.0
Net Income Including Noncontrolling Interests,13833000000.0,10701000000.0,13323000000.0,11862000000.0
Net Income Continuous Operations,13834000000.0,10701000000.0,13323000000.0,11862000000.0
Minority Interests,325000000.0,-167000000.0,-266000000.0,-131000000.0
Diluted NI Availto Com Stockholders,14159000000.0,10534000000.0,13057000000.0,11731000000.0
Basic EPS,3.12338,2.299671,2.867758,2.591935
Diluted EPS,3.04,2.28,2.83,2.53
Basic Average Shares,4533230325.0,4580656172.0,4553034645.0,4525962522.0
Diluted Average Shares,4654000000.0,4624000000.0,4610000000.0,4640000000.0
Total Operating Income As Reported,20817000000.0,17493000000.0,21125000000.0,19009000000.0
Total Expenses,95568000000.0,86071000000.0,87817000000.0,75498000000.0
Net Income From Continuing And Discontinued Operation,14159000000.0,10534000000.0,13057000000.0,11731000000.0
Normalized Income,13913225000.0,9762346000.0,12542696000.0,11876486000.0
Interest Expense,4281000000.0,4588000000.0,4567000000.0,3542000000.0
Net Interest Income,-4281000000.0,-4588000000.0,-4567000000.0,-3542000000.0
EBIT,23374000000.0,18653000000.0,21563000000.0,18784000000.0
Reconciled Cost Of Revenue,38450000000.0,33121000000.0,34440000000.0,30033000000.0
Reconciled Depreciation,13804000000.0,13100000000.0,12953000000.0,10676000000.0
Net Income From Continuing Operation Net Minority Interest,14159000000.0,10534000000.0,13057000000.0,11731000000.0
Total Unusual Items Excluding Goodwill,339000000.0,1014000000.0,656000000.0,-187000000.0
Total Unusual Items,339000000.0,1014000000.0,656000000.0,-187000000.0
Normalized EBITDA,36839000000.0,30739000000.0,33860000000.0,29988000000.0
Tax Rate For Calcs,0.275,0.239,0.216,0.222
Tax Effect Of Unusual Items,93225000.0,242346000.0,141696000.0,-41514000.0
