,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,23222900000.0,19207800000.0,21076500000.0,21025200000.0
Operating Revenue,22872800000.0,18865300000.0,21076500000.0,21025200000.0
Cost Of Revenue,10642700000.0,9455700000.0,9961200000.0,10239200000.0
Gross Profit,12580200000.0,9752100000.0,11115300000.0,10786000000.0
Operating Expense,2707500000.0,2545600000.0,2229400000.0,2200200000.0
Selling General And Administration,2377800000.0,2245000000.0,2229400000.0,2200200000.0
Depreciation Amortization Depletion Income Statement,329700000.0,300600000.0,,
Depreciation And Amortization In Income Statement,329700000.0,300600000.0,,
Other Operating Expenses,,,-183900000.0,
Operating Income,9872700000.0,7206500000.0,8885900000.0,8585800000.0
Net Non Operating Interest Income Expense,-1176800000.0,-1200100000.0,-1084900000.0,-977200000.0
Interest Income Non Operating,9000000.0,18000000.0,37000000.0,4000000.0
Interest Expense Non Operating,1185800000.0,1218100000.0,1121900000.0,981200000.0
Other Income Expense,432000000.0,134500000.0,216900000.0,206800000.0
Gain On Sale Of Security,-37000000.0,3000000.0,48000000.0,-5000000.0
Earnings From Equity Interest,177000000.0,117400000.0,153800000.0,151500000.0
Special Income Charges,306000000.0,100000.0,30100000.0,85300000.0
Impairment Of Capital Assets,,-267500000.0,74300000.0,231700000.0
Write Off,-285000000.0,-267500000.0,74300000.0,231700000.0
Gain On Sale Of Business,96000000.0,23300000.0,127500000.0,304100000.0
Gain On Sale Of Ppe,-75000000.0,-290700000.0,-23100000.0,12900000.0
Other Non Operating Income Expenses,-14000000.0,14000000.0,-15000000.0,-25000000.0
Pretax Income,9127900000.0,6140700000.0,8018100000.0,7816100000.0
Tax Provision,1582700000.0,1410200000.0,1992700000.0,1891800000.0
Net Income Common Stockholders,7545200000.0,4730500000.0,6025400000.0,5924300000.0
Net Income,7545200000.0,4730500000.0,6025400000.0,5924300000.0
Net Income Including Noncontrolling Interests,7545200000.0,4730500000.0,6025400000.0,5924300000.0
Net Income Continuous Operations,7545200000.0,4730500000.0,6025400000.0,5924300000.0
Diluted NI Availto Com Stockholders,7545200000.0,4730500000.0,6025400000.0,5924300000.0
Basic EPS,10.130505,6.346257,8.073697,7.722983
Diluted EPS,10.04,6.31,7.88,7.54
Basic Average Shares,744800000.0,745400000.0,746300000.0,767100000.0
Diluted Average Shares,751800000.0,750100000.0,764900000.0,785600000.0
Total Operating Income As Reported,10356000000.0,7324000000.0,9069800000.0,8822600000.0
Rent Expense Supplemental,4608300000.0,4208100000.0,4276500000.0,4147500000.0
Total Expenses,13350200000.0,12001300000.0,12190600000.0,12439400000.0
Net Income From Continuing And Discontinued Operation,7545200000.0,4730500000.0,6025400000.0,5924300000.0
Normalized Income,7322737000.0,4728113000.0,5966746900.0,5863432600.0
Interest Income,9000000.0,18000000.0,37000000.0,4000000.0
Interest Expense,1185800000.0,1218100000.0,1121900000.0,981200000.0
Net Interest Income,-1176800000.0,-1200100000.0,-1084900000.0,-977200000.0
EBIT,10313700000.0,7358800000.0,9140000000.0,8797300000.0
Reconciled Cost Of Revenue,9104300000.0,8004900000.0,9961200000.0,10239200000.0
Reconciled Depreciation,1868100000.0,1751400000.0,1617900000.0,1482000000.0
Net Income From Continuing Operation Net Minority Interest,7545200000.0,4730500000.0,6025400000.0,5924300000.0
Total Unusual Items Excluding Goodwill,269000000.0,3100000.0,78100000.0,80300000.0
Total Unusual Items,269000000.0,3100000.0,78100000.0,80300000.0
Normalized EBITDA,11912800000.0,9107100000.0,10679800000.0,10199000000.0
Tax Rate For Calcs,0.173,0.23,0.249,0.242
Tax Effect Of Unusual Items,46537000.0,713000.0,19446900.0,19432600.0
