,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,1944135000.0,1659019000.0,1399719000.0,1191832000.0
Operating Revenue,1944135000.0,1659019000.0,1399719000.0,1191832000.0
Cost Of Revenue,357241000.0,308968000.0,289239000.0,269933000.0
Gross Profit,1586894000.0,1350051000.0,1110480000.0,921899000.0
Operating Expense,1154557000.0,1060849000.0,746933000.0,648335000.0
Selling General And Administration,878718000.0,835476000.0,587336000.0,516517000.0
General And Administrative Expense,256711000.0,299698000.0,178740000.0,156659000.0
Other Gand A,256711000.0,299698000.0,178740000.0,156659000.0
Selling And Marketing Expense,622007000.0,535778000.0,408596000.0,359858000.0
Research And Development,201022000.0,162916000.0,125602000.0,100937000.0
Depreciation Amortization Depletion Income Statement,74817000.0,62457000.0,33995000.0,30881000.0
Depreciation And Amortization In Income Statement,74817000.0,62457000.0,33995000.0,30881000.0
Amortization,74817000.0,62457000.0,33995000.0,30881000.0
Amortization Of Intangibles Income Statement,74817000.0,62457000.0,33995000.0,30881000.0
Operating Income,432337000.0,289202000.0,363547000.0,273564000.0
Net Non Operating Interest Income Expense,-31621000.0,-17395000.0,27402000.0,10451000.0
Interest Income Non Operating,,,30017000.0,13281000.0
Interest Expense Non Operating,31621000.0,,2615000.0,2830000.0
Total Other Finance Cost,31621000.0,17395000.0,,
Other Income Expense,3252000.0,-827000.0,,
Special Income Charges,,,0.0,0.0
Other Non Operating Income Expenses,3252000.0,-827000.0,,
Pretax Income,403968000.0,270980000.0,390949000.0,284015000.0
Tax Provision,111404000.0,43852000.0,75986000.0,45681000.0
Net Income Common Stockholders,292564000.0,227128000.0,314963000.0,238334000.0
Net Income,292564000.0,227128000.0,314963000.0,238334000.0
Net Income Including Noncontrolling Interests,292564000.0,227128000.0,314963000.0,238334000.0
Net Income Continuous Operations,292564000.0,227128000.0,314963000.0,238334000.0
Diluted NI Availto Com Stockholders,292564000.0,227128000.0,314963000.0,238334000.0
Basic EPS,0.75,0.597,0.867,0.661
Diluted EPS,0.74,0.593,0.86,0.654
Basic Average Shares,392210000.0,380730000.0,363100000.0,360580000.0
Diluted Average Shares,394160000.0,383260000.0,366300000.0,364480000.0
Total Operating Income As Reported,432337000.0,289202000.0,363547000.0,273564000.0
Total Expenses,1511798000.0,1369817000.0,1036172000.0,918268000.0
Net Income From Continuing And Discontinued Operation,292564000.0,227128000.0,314963000.0,238334000.0
Normalized Income,292564000.0,227128000.0,314963000.0,238334000.0
Interest Income,,,30017000.0,13281000.0
Interest Expense,31621000.0,,2615000.0,2830000.0
Net Interest Income,-31621000.0,-17395000.0,27402000.0,10451000.0
EBIT,432337000.0,289202000.0,393564000.0,286845000.0
Reconciled Cost Of Revenue,292500000.0,254481000.0,242069000.0,223071000.0
Reconciled Depreciation,139558000.0,116944000.0,81165000.0,77743000.0
Net Income From Continuing Operation Net Minority Interest,292564000.0,227128000.0,314963000.0,238334000.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0
Total Unusual Items,,,0.0,0.0
Normalized EBITDA,571895000.0,406146000.0,474729000.0,364588000.0
Tax Rate For Calcs,0.28,0.16,0.19,0.16
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
