,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,1778082000.0,1677984000.0,1641017000.0,1571346000.0
Operating Revenue,1778082000.0,1677984000.0,1641017000.0,1571346000.0
Cost Of Revenue,1204598000.0,1151313000.0,1109688000.0,1084347000.0
Gross Profit,573484000.0,526671000.0,531329000.0,486999000.0
Operating Expense,108616000.0,99158000.0,101132000.0,82419000.0
Selling General And Administration,108616000.0,99158000.0,101132000.0,82419000.0
General And Administrative Expense,108616000.0,99158000.0,101132000.0,82419000.0
Other Gand A,108616000.0,99158000.0,101132000.0,82419000.0
Depreciation Amortization Depletion Income Statement,,,496843000.0,489759000.0
Depreciation And Amortization In Income Statement,,,496843000.0,489759000.0
Operating Income,464868000.0,427513000.0,430197000.0,404580000.0
Net Non Operating Interest Income Expense,-156881000.0,-167562000.0,-179847000.0,-173594000.0
Interest Expense Non Operating,156881000.0,167562000.0,179847000.0,173594000.0
Other Income Expense,255141000.0,5890000.0,118310000.0,815000.0
Gain On Sale Of Security,221239000.0,1033000.0,93035000.0,4493000.0
Special Income Charges,,0.0,0.0,-9112000.0
Restructuring And Mergern Acquisition,,0.0,0.0,9112000.0
Other Non Operating Income Expenses,33902000.0,4857000.0,25275000.0,5434000.0
Pretax Income,563128000.0,265841000.0,368660000.0,231801000.0
Tax Provision,13637000.0,3327000.0,3696000.0,2611000.0
Earnings From Equity Interest Net Of Tax,1211000.0,1501000.0,1654000.0,1832000.0
Net Income Common Stockholders,529564000.0,250936000.0,349604000.0,218920000.0
Net Income,533791000.0,254962000.0,353811000.0,222899000.0
Net Income Including Noncontrolling Interests,550702000.0,264015000.0,366618000.0,231022000.0
Net Income Continuous Operations,550702000.0,264015000.0,366618000.0,231022000.0
Minority Interests,-16911000.0,-9053000.0,-12807000.0,-8123000.0
Preferred Stock Dividends,3688000.0,3688000.0,3688000.0,3688000.0
Otherunder Preferred Stock Dividend,539000.0,338000.0,519000.0,291000.0
Average Dilution Earnings,539000.0,338000.0,519000.0,291000.0
Diluted NI Availto Com Stockholders,530103000.0,251274000.0,350123000.0,219211000.0
Basic EPS,4.62,2.2,3.07,1.93
Diluted EPS,4.61,2.19,3.07,1.93
Basic Average Shares,114717000.0,114188000.0,113854000.0,113638000.0
Diluted Average Shares,115039000.0,114500000.0,114113000.0,113836000.0
Total Expenses,1313214000.0,1250471000.0,1210820000.0,1166766000.0
Net Income From Continuing And Discontinued Operation,533791000.0,254962000.0,353811000.0,222899000.0
Normalized Income,317909638.481837,253941927.994553,261708722.183041,227465971.712805
Interest Expense,156881000.0,167562000.0,179847000.0,173594000.0
Net Interest Income,-156881000.0,-167562000.0,-179847000.0,-173594000.0
EBIT,720009000.0,433403000.0,548507000.0,405395000.0
Reconciled Cost Of Revenue,1204598000.0,1151313000.0,1109688000.0,1084347000.0
Reconciled Depreciation,534415000.0,511678000.0,497790000.0,490995000.0
Net Income From Continuing Operation Net Minority Interest,533791000.0,254962000.0,353811000.0,222899000.0
Total Unusual Items Excluding Goodwill,221239000.0,1033000.0,93035000.0,-4619000.0
Total Unusual Items,221239000.0,1033000.0,93035000.0,-4619000.0
Normalized EBITDA,1033185000.0,944048000.0,953262000.0,901009000.0
Tax Rate For Calcs,0.024217,0.012515,0.010025,0.011264
Tax Effect Of Unusual Items,5357638.481837,12927.994553,932722.183041,-52028.287195
