,2022-09-30,2021-09-30,2020-09-30,2019-09-30
Total Revenue,82722000000.0,67418000000.0,65388000000.0,69570000000.0
Operating Revenue,82722000000.0,67418000000.0,65388000000.0,69570000000.0
Cost Of Revenue,54401000000.0,45131000000.0,43880000000.0,42018000000.0
Gross Profit,28321000000.0,22287000000.0,21508000000.0,27552000000.0
Operating Expense,21551000000.0,18628000000.0,17714000000.0,15701000000.0
Selling General And Administration,16388000000.0,13517000000.0,12369000000.0,11541000000.0
Depreciation Amortization Depletion Income Statement,5163000000.0,5111000000.0,5345000000.0,4160000000.0
Depreciation And Amortization In Income Statement,5163000000.0,5111000000.0,5345000000.0,4160000000.0
Operating Income,6770000000.0,3659000000.0,3794000000.0,11851000000.0
Net Non Operating Interest Income Expense,-1397000000.0,-1406000000.0,-1491000000.0,-978000000.0
Interest Income Non Operating,152000000.0,140000000.0,156000000.0,268000000.0
Interest Expense Non Operating,1549000000.0,1546000000.0,1647000000.0,1246000000.0
Total Other Finance Cost,,,,978000000.0
Other Income Expense,-88000000.0,308000000.0,-4046000000.0,3071000000.0
Gain On Sale Of Security,-663000000.0,-111000000.0,1038000000.0,
Earnings From Equity Interest,816000000.0,761000000.0,651000000.0,-103000000.0
Special Income Charges,-237000000.0,-342000000.0,-5735000000.0,3174000000.0
Restructuring And Mergern Acquisition,237000000.0,654000000.0,5735000000.0,-3611000000.0
Other Special Charges,,,-973000000.0,465000000.0
Gain On Sale Of Business,0.0,312000000.0,,
Gain On Sale Of Ppe,,,,28000000.0
Other Non Operating Income Expenses,-4000000.0,201000000.0,1038000000.0,4357000000.0
Pretax Income,5285000000.0,2561000000.0,-1743000000.0,13944000000.0
Tax Provision,1732000000.0,25000000.0,699000000.0,3031000000.0
Net Income Common Stockholders,3145000000.0,1995000000.0,-2864000000.0,11054000000.0
Net Income,3145000000.0,1995000000.0,-2864000000.0,11054000000.0
Net Income Including Noncontrolling Interests,3505000000.0,2507000000.0,-2474000000.0,11584000000.0
Net Income Continuous Operations,3553000000.0,2536000000.0,-2442000000.0,10913000000.0
Net Income Discontinuous Operations,-48000000.0,-29000000.0,-32000000.0,671000000.0
Minority Interests,-360000000.0,-512000000.0,-390000000.0,-530000000.0
Diluted NI Availto Com Stockholders,3145000000.0,1995000000.0,-2864000000.0,11054000000.0
Basic EPS,,1.1,-1.58,6.68
Diluted EPS,,1.09,-1.58,6.64
Basic Average Shares,,1816000000.0,1808000000.0,1656000000.0
Diluted Average Shares,,1828000000.0,1808000000.0,1666000000.0
Total Expenses,75952000000.0,63759000000.0,61594000000.0,57719000000.0
Net Income From Continuing And Discontinued Operation,3145000000.0,1995000000.0,-2864000000.0,11054000000.0
Normalized Income,3797800000.0,2472470000.0,596810000.0,7897758000.0
Interest Income,152000000.0,140000000.0,156000000.0,268000000.0
Interest Expense,1549000000.0,1546000000.0,1647000000.0,1246000000.0
Net Interest Income,-1397000000.0,-1406000000.0,-1491000000.0,-978000000.0
EBIT,6834000000.0,4107000000.0,-96000000.0,15190000000.0
Reconciled Cost Of Revenue,54401000000.0,45131000000.0,43880000000.0,42018000000.0
Reconciled Depreciation,5163000000.0,5111000000.0,5345000000.0,4160000000.0
Net Income From Continuing Operation Net Minority Interest,3193000000.0,2024000000.0,-2832000000.0,10383000000.0
Total Unusual Items Excluding Goodwill,-900000000.0,-453000000.0,-4697000000.0,3174000000.0
Total Unusual Items,-900000000.0,-453000000.0,-4697000000.0,3174000000.0
Normalized EBITDA,12897000000.0,9671000000.0,9946000000.0,16176000000.0
Tax Rate For Calcs,0.328,0.01,0.27,0.217
Tax Effect Of Unusual Items,-295200000.0,-4530000.0,-1268190000.0,688758000.0
