,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,469822000000.0,386064000000.0,280522000000.0,232887000000.0
Operating Revenue,469822000000.0,386064000000.0,280522000000.0,232887000000.0
Cost Of Revenue,403507000000.0,334564000000.0,241699000000.0,202020000000.0
Gross Profit,66315000000.0,51500000000.0,38823000000.0,30867000000.0
Operating Expense,41436000000.0,28601000000.0,24282000000.0,18446000000.0
Selling General And Administration,41374000000.0,28676000000.0,24081000000.0,18150000000.0
General And Administrative Expense,8823000000.0,6668000000.0,5203000000.0,4336000000.0
Other Gand A,8823000000.0,6668000000.0,5203000000.0,4336000000.0
Selling And Marketing Expense,32551000000.0,22008000000.0,18878000000.0,13814000000.0
Research And Development,,42740000000.0,35931000000.0,28837000000.0
Other Operating Expenses,62000000.0,-75000000.0,201000000.0,296000000.0
Operating Income,24879000000.0,22899000000.0,14541000000.0,12421000000.0
Net Non Operating Interest Income Expense,-1361000000.0,-1092000000.0,-768000000.0,-977000000.0
Interest Income Non Operating,448000000.0,555000000.0,832000000.0,440000000.0
Interest Expense Non Operating,1809000000.0,1647000000.0,1600000000.0,1417000000.0
Other Income Expense,14633000000.0,2371000000.0,203000000.0,-183000000.0
Gain On Sale Of Security,14652000000.0,,203000000.0,-183000000.0
Other Non Operating Income Expenses,-19000000.0,2371000000.0,203000000.0,-183000000.0
Pretax Income,38151000000.0,24178000000.0,13976000000.0,11261000000.0
Tax Provision,4791000000.0,2863000000.0,2374000000.0,1197000000.0
Earnings From Equity Interest Net Of Tax,4000000.0,16000000.0,-14000000.0,9000000.0
Net Income Common Stockholders,33364000000.0,21331000000.0,11588000000.0,10073000000.0
Net Income,33364000000.0,21331000000.0,11588000000.0,10073000000.0
Net Income Including Noncontrolling Interests,33364000000.0,21331000000.0,11588000000.0,10073000000.0
Net Income Continuous Operations,33364000000.0,21331000000.0,11588000000.0,10073000000.0
Diluted NI Availto Com Stockholders,33364000000.0,21331000000.0,11588000000.0,10073000000.0
Basic EPS,3.298,2.132,1.173,1.034
Diluted EPS,3.2405,2.0915,1.1505,1.007
Basic Average Shares,10120000000.0,10000000000.0,9880000000.0,9740000000.0
Diluted Average Shares,10300000000.0,10200000000.0,10080000000.0,10000000000.0
Total Operating Income As Reported,24879000000.0,22899000000.0,14541000000.0,12421000000.0
Total Expenses,444943000000.0,363165000000.0,265981000000.0,220466000000.0
Net Income From Continuing And Discontinued Operation,33364000000.0,21331000000.0,11588000000.0,10073000000.0
Normalized Income,20551997169.143665,21331000000.0,11588000000.0,10073000000.0
Interest Income,448000000.0,555000000.0,832000000.0,440000000.0
Interest Expense,1809000000.0,1647000000.0,1600000000.0,1417000000.0
Net Interest Income,-1361000000.0,-1092000000.0,-768000000.0,-977000000.0
EBIT,39960000000.0,25825000000.0,15576000000.0,12678000000.0
Reconciled Cost Of Revenue,403507000000.0,334564000000.0,241699000000.0,202020000000.0
Reconciled Depreciation,34296000000.0,25251000000.0,21789000000.0,15341000000.0
Net Income From Continuing Operation Net Minority Interest,33364000000.0,21331000000.0,11588000000.0,10073000000.0
Total Unusual Items Excluding Goodwill,14652000000.0,,203000000.0,-183000000.0
Total Unusual Items,14652000000.0,,203000000.0,-183000000.0
Normalized EBITDA,59604000000.0,51076000000.0,37365000000.0,28019000000.0
Tax Rate For Calcs,0.12558,0.118413,0.169863,0.106296
Tax Effect Of Unusual Items,1839997169.143666,0.0,0.0,0.0
