,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,15655000000.0,14217000000.0,13846000000.0,14287000000.0
Operating Revenue,15655000000.0,14217000000.0,13846000000.0,14287000000.0
Cost Of Revenue,9220000000.0,8507000000.0,8575000000.0,8521000000.0
Gross Profit,6435000000.0,5710000000.0,5271000000.0,5766000000.0
Operating Expense,5118000000.0,4867000000.0,4687000000.0,4476000000.0
Selling General And Administration,3209000000.0,3043000000.0,3065000000.0,2902000000.0
General And Administrative Expense,,3043000000.0,3065000000.0,2902000000.0
Other Gand A,,3043000000.0,3065000000.0,2902000000.0
Research And Development,1187000000.0,1142000000.0,1147000000.0,1432000000.0
Depreciation Amortization Depletion Income Statement,722000000.0,682000000.0,475000000.0,391000000.0
Depreciation And Amortization In Income Statement,722000000.0,682000000.0,475000000.0,391000000.0
Amortization,722000000.0,682000000.0,475000000.0,391000000.0
Amortization Of Intangibles Income Statement,722000000.0,682000000.0,475000000.0,391000000.0
Other Operating Expenses,,,,-249000000.0
Operating Income,1317000000.0,843000000.0,584000000.0,1290000000.0
Net Non Operating Interest Income Expense,47000000.0,11000000.0,-77000000.0,-76000000.0
Interest Income Non Operating,77000000.0,56000000.0,59000000.0,
Interest Expense Non Operating,30000000.0,45000000.0,136000000.0,76000000.0
Other Income Expense,982000000.0,-179000000.0,-823000000.0,-5768000000.0
Gain On Sale Of Security,-54000000.0,-174000000.0,-99000000.0,
Earnings From Equity Interest,14000000.0,0.0,-9000000.0,
Special Income Charges,-268000000.0,-337000000.0,-915000000.0,-5768000000.0
Restructuring And Mergern Acquisition,289000000.0,335000000.0,966000000.0,1265000000.0
Impairment Of Capital Assets,,0.0,0.0,4503000000.0
Other Special Charges,,,13000000.0,
Gain On Sale Of Business,21000000.0,-2000000.0,64000000.0,
Other Non Operating Income Expenses,1290000000.0,332000000.0,200000000.0,
Pretax Income,2346000000.0,675000000.0,-316000000.0,-4554000000.0
Tax Provision,524000000.0,-81000000.0,-46000000.0,408000000.0
Net Income Common Stockholders,1759000000.0,681000000.0,-959000000.0,-4991000000.0
Net Income,1759000000.0,681000000.0,-959000000.0,-4991000000.0
Net Income Including Noncontrolling Interests,1769000000.0,701000000.0,-941000000.0,-4962000000.0
Net Income Continuous Operations,1822000000.0,756000000.0,-270000000.0,-4962000000.0
Net Income Discontinuous Operations,-53000000.0,-55000000.0,-671000000.0,
Minority Interests,-10000000.0,-20000000.0,-18000000.0,-29000000.0
Diluted NI Availto Com Stockholders,1759000000.0,681000000.0,-959000000.0,-4991000000.0
Basic EPS,2.39,0.91,-1.28,-6.659995
Diluted EPS,2.37,0.91,-1.28,-6.659995
Basic Average Shares,735900000.0,748700000.0,749500000.0,749400000.0
Diluted Average Shares,741600000.0,751200000.0,749500000.0,749400000.0
Total Expenses,14338000000.0,13374000000.0,13262000000.0,12997000000.0
Net Income From Continuing And Discontinued Operation,1759000000.0,681000000.0,-959000000.0,-4991000000.0
Normalized Income,2062194000.0,1109030000.0,577956000.0,-780360000.0
Interest Income,77000000.0,56000000.0,59000000.0,
Interest Expense,30000000.0,45000000.0,136000000.0,76000000.0
Net Interest Income,47000000.0,11000000.0,-77000000.0,-76000000.0
EBIT,2376000000.0,720000000.0,-180000000.0,-4478000000.0
Reconciled Cost Of Revenue,8699000000.0,8012000000.0,7451000000.0,6122000000.0
Reconciled Depreciation,1243000000.0,1177000000.0,1599000000.0,2790000000.0
Net Income From Continuing Operation Net Minority Interest,1812000000.0,736000000.0,-288000000.0,-4991000000.0
Total Unusual Items Excluding Goodwill,-322000000.0,-511000000.0,-1014000000.0,-5768000000.0
Total Unusual Items,-322000000.0,-511000000.0,-1014000000.0,-5768000000.0
Normalized EBITDA,3941000000.0,2408000000.0,2433000000.0,4080000000.0
Tax Rate For Calcs,0.223,0.27,0.146,0.27
Tax Effect Of Unusual Items,-71806000.0,-137970000.0,-148044000.0,-1557360000.0
