,2022-08-31,2021-08-31,2020-08-31,2019-08-31
Total Revenue,30758000000.0,27705000000.0,21435000000.0,23406000000.0
Operating Revenue,30758000000.0,27705000000.0,21435000000.0,23406000000.0
Cost Of Revenue,16860000000.0,17282000000.0,14883000000.0,12704000000.0
Gross Profit,13898000000.0,10423000000.0,6552000000.0,10702000000.0
Operating Expense,4189000000.0,3676000000.0,3492000000.0,3312000000.0
Selling General And Administration,1066000000.0,894000000.0,881000000.0,836000000.0
Research And Development,3116000000.0,2663000000.0,2600000000.0,2441000000.0
Other Operating Expenses,7000000.0,119000000.0,11000000.0,35000000.0
Operating Income,9709000000.0,6747000000.0,3060000000.0,7390000000.0
Net Non Operating Interest Income Expense,-93000000.0,-146000000.0,-80000000.0,77000000.0
Interest Income Non Operating,96000000.0,37000000.0,114000000.0,205000000.0
Interest Expense Non Operating,189000000.0,183000000.0,194000000.0,128000000.0
Total Other Finance Cost,,,,-77000000.0
Other Income Expense,-45000000.0,-383000000.0,3000000.0,-419000000.0
Gain On Sale Of Security,26000000.0,82000000.0,-8000000.0,-9000000.0
Earnings From Equity Interest,,,,0.0
Special Income Charges,-90000000.0,-465000000.0,-17000000.0,-410000000.0
Restructuring And Mergern Acquisition,48000000.0,488000000.0,60000000.0,-29000000.0
Other Special Charges,83000000.0,1000000.0,-40000000.0,396000000.0
Gain On Sale Of Ppe,41000000.0,24000000.0,3000000.0,-43000000.0
Other Non Operating Income Expenses,19000000.0,81000000.0,28000000.0,-405000000.0
Pretax Income,9571000000.0,6218000000.0,2983000000.0,7048000000.0
Tax Provision,888000000.0,394000000.0,280000000.0,693000000.0
Earnings From Equity Interest Net Of Tax,4000000.0,37000000.0,7000000.0,3000000.0
Net Income Common Stockholders,8687000000.0,5861000000.0,2687000000.0,6313000000.0
Net Income,8687000000.0,5861000000.0,2687000000.0,6313000000.0
Net Income Including Noncontrolling Interests,8687000000.0,5861000000.0,2710000000.0,6358000000.0
Net Income Continuous Operations,8687000000.0,5861000000.0,2710000000.0,6358000000.0
Minority Interests,0.0,0.0,-23000000.0,-45000000.0
Average Dilution Earnings,0.0,0.0,-4000000.0,-12000000.0
Diluted NI Availto Com Stockholders,8687000000.0,5861000000.0,2683000000.0,6301000000.0
Basic EPS,7.81,5.23,2.42,5.67
Diluted EPS,7.75,5.14,2.37,5.51
Basic Average Shares,1112000000.0,1120000000.0,1110000000.0,1114000000.0
Diluted Average Shares,1122000000.0,1141000000.0,1131000000.0,1143000000.0
Total Operating Income As Reported,9702000000.0,6283000000.0,3003000000.0,7376000000.0
Total Expenses,21049000000.0,20958000000.0,18375000000.0,16016000000.0
Net Income From Continuing And Discontinued Operation,8687000000.0,5861000000.0,2687000000.0,6313000000.0
Normalized Income,8745048000.0,6219871000.0,2709650000.0,6690938000.0
Interest Income,96000000.0,37000000.0,114000000.0,205000000.0
Interest Expense,189000000.0,183000000.0,194000000.0,128000000.0
Net Interest Income,-93000000.0,-146000000.0,-80000000.0,77000000.0
EBIT,9760000000.0,6401000000.0,3177000000.0,7176000000.0
Reconciled Cost Of Revenue,16860000000.0,17282000000.0,14883000000.0,12704000000.0
Reconciled Depreciation,7116000000.0,6214000000.0,5650000000.0,5424000000.0
Net Income From Continuing Operation Net Minority Interest,8687000000.0,5861000000.0,2687000000.0,6313000000.0
Total Unusual Items Excluding Goodwill,-64000000.0,-383000000.0,-25000000.0,-419000000.0
Total Unusual Items,-64000000.0,-383000000.0,-25000000.0,-419000000.0
Normalized EBITDA,16940000000.0,12998000000.0,8852000000.0,13019000000.0
Tax Rate For Calcs,0.093,0.063,0.094,0.098
Tax Effect Of Unusual Items,-5952000.0,-24129000.0,-2350000.0,-41062000.0
