,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,4899600000.0,4681700000.0,5208900000.0,5114500000.0
Operating Revenue,4731300000.0,4473200000.0,5053400000.0,4991100000.0
Cost Of Revenue,2848300000.0,2695200000.0,2889500000.0,4114200000.0
Gross Profit,2051300000.0,1986500000.0,2319400000.0,1000300000.0
Operating Expense,1036700000.0,1025100000.0,1014200000.0,874400000.0
Depreciation Amortization Depletion Income Statement,748400000.0,725900000.0,717400000.0,599600000.0
Depreciation And Amortization In Income Statement,748400000.0,725900000.0,717400000.0,599600000.0
Other Taxes,288300000.0,299200000.0,296800000.0,274800000.0
Operating Income,1014600000.0,961400000.0,1305200000.0,125900000.0
Net Non Operating Interest Income Expense,-337100000.0,-365200000.0,-371200000.0,-346700000.0
Interest Income Non Operating,4000000.0,5500000.0,7700000.0,6600000.0
Interest Expense Non Operating,332400000.0,361900000.0,371000000.0,364900000.0
Total Other Finance Cost,8700000.0,8800000.0,7900000.0,-11600000.0
Other Income Expense,29100000.0,-627500000.0,-427400000.0,-9800000.0
Gain On Sale Of Security,,,,46200000.0
Special Income Charges,-6100000.0,-645700000.0,-411600000.0,-77800000.0
Impairment Of Capital Assets,0.0,0.0,414500000.0,
Other Special Charges,-1600000.0,235100000.0,-2900000.0,76600000.0
Gain On Sale Of Ppe,-7700000.0,-410600000.0,0.0,-1200000.0
Other Non Operating Income Expenses,35200000.0,18200000.0,-15800000.0,21800000.0
Pretax Income,706600000.0,-31300000.0,506600000.0,-230600000.0
Tax Provision,117800000.0,-17100000.0,123500000.0,-180000000.0
Net Income Common Stockholders,529800000.0,-72700000.0,328000000.0,-65600000.0
Net Income,584900000.0,-17600000.0,383100000.0,-50600000.0
Net Income Including Noncontrolling Interests,588800000.0,-14200000.0,383100000.0,-50600000.0
Net Income Continuous Operations,588800000.0,-14200000.0,383100000.0,-50600000.0
Minority Interests,-3900000.0,-3400000.0,,
Preferred Stock Dividends,55100000.0,55100000.0,55100000.0,15000000.0
Diluted NI Availto Com Stockholders,529800000.0,-72700000.0,328000000.0,-65600000.0
Basic EPS,1.35,-0.19,0.88,-0.18
Diluted EPS,1.27,-0.19,0.87,-0.18
Basic Average Shares,393600000.0,384300000.0,374600000.0,356500000.0
Diluted Average Shares,417300000.0,384300000.0,376000000.0,356500000.0
Total Operating Income As Reported,1006900000.0,550800000.0,890700000.0,124700000.0
Total Expenses,3885000000.0,3720300000.0,3903700000.0,4988600000.0
Net Income From Continuing And Discontinued Operation,584900000.0,-17600000.0,383100000.0,-50600000.0
Normalized Income,589981300.0,453761000.0,694269600.0,-27532000.0
Interest Income,4000000.0,5500000.0,7700000.0,6600000.0
Interest Expense,332400000.0,361900000.0,371000000.0,364900000.0
Net Interest Income,-337100000.0,-365200000.0,-371200000.0,-346700000.0
EBIT,1039000000.0,330600000.0,877600000.0,134300000.0
Reconciled Cost Of Revenue,2848300000.0,2695200000.0,2889500000.0,4114200000.0
Reconciled Depreciation,748400000.0,725900000.0,717400000.0,599600000.0
Net Income From Continuing Operation Net Minority Interest,584900000.0,-17600000.0,383100000.0,-50600000.0
Total Unusual Items Excluding Goodwill,-6100000.0,-645700000.0,-411600000.0,-31600000.0
Total Unusual Items,-6100000.0,-645700000.0,-411600000.0,-31600000.0
Normalized EBITDA,1793500000.0,1702200000.0,2006600000.0,765500000.0
Tax Rate For Calcs,0.167,0.27,0.244,0.27
Tax Effect Of Unusual Items,-1018700.0,-174339000.0,-100430400.0,-8532000.0
