,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,4982795000.0,4186573000.0,3757505000.0,3347444000.0
Operating Revenue,4982795000.0,4186573000.0,3757505000.0,3347444000.0
Cost Of Revenue,2092336000.0,1705237000.0,1523529000.0,1367725000.0
Gross Profit,2890459000.0,2481336000.0,2233976000.0,1979719000.0
Operating Expense,1671839000.0,1427096000.0,1288390000.0,1201376000.0
Selling General And Administration,831815000.0,721411000.0,683024000.0,633571000.0
General And Administrative Expense,659986000.0,570245000.0,518568000.0,478177000.0
Other Gand A,659986000.0,570245000.0,518568000.0,478177000.0
Selling And Marketing Expense,171829000.0,151166000.0,164456000.0,155394000.0
Research And Development,840024000.0,705685000.0,605366000.0,567805000.0
Operating Income,1218620000.0,1054240000.0,945586000.0,778343000.0
Net Non Operating Interest Income Expense,28573000.0,37002000.0,52817000.0,47147000.0
Interest Income Non Operating,28573000.0,37002000.0,52817000.0,47147000.0
Other Income Expense,-40397000.0,12168000.0,-11181000.0,-2243000.0
Gain On Sale Of Security,-45263000.0,2825000.0,-16799000.0,-7616000.0
Other Non Operating Income Expenses,4866000.0,9343000.0,5618000.0,5373000.0
Pretax Income,1206796000.0,1103410000.0,987222000.0,823247000.0
Tax Provision,124596000.0,111086000.0,34736000.0,129167000.0
Net Income Common Stockholders,1082200000.0,992324000.0,952486000.0,694080000.0
Net Income,1082200000.0,992324000.0,952486000.0,694080000.0
Net Income Including Noncontrolling Interests,1082200000.0,992324000.0,952486000.0,694080000.0
Net Income Continuous Operations,1082200000.0,992324000.0,952486000.0,694080000.0
Diluted NI Availto Com Stockholders,1082200000.0,992324000.0,952486000.0,694080000.0
Basic EPS,5.63,5.19,5.01,3.68
Diluted EPS,5.61,5.17,4.99,3.66
Basic Average Shares,192180000.0,191085000.0,189931000.0,188635000.0
Diluted Average Shares,193043000.0,191895000.0,190899000.0,189734000.0
Total Operating Income As Reported,1218620000.0,1054240000.0,945586000.0,778343000.0
Total Expenses,3764175000.0,3132333000.0,2811919000.0,2569101000.0
Net Income From Continuing And Discontinued Operation,1082200000.0,992324000.0,952486000.0,694080000.0
Normalized Income,1122789808.550907,989783407.382569,968693917.078428,700501053.802808
Interest Income,28573000.0,37002000.0,52817000.0,47147000.0
Net Interest Income,28573000.0,37002000.0,52817000.0,47147000.0
EBIT,1218620000.0,1054240000.0,945586000.0,778343000.0
Reconciled Cost Of Revenue,2092336000.0,1705237000.0,1523529000.0,1367725000.0
Reconciled Depreciation,154818000.0,126715000.0,106175000.0,96194000.0
Net Income From Continuing Operation Net Minority Interest,1082200000.0,992324000.0,952486000.0,694080000.0
Total Unusual Items Excluding Goodwill,-45263000.0,2825000.0,-16799000.0,-7616000.0
Total Unusual Items,-45263000.0,2825000.0,-16799000.0,-7616000.0
Normalized EBITDA,1418701000.0,1178130000.0,1068560000.0,882153000.0
Tax Rate For Calcs,0.103245,0.100675,0.035186,0.156899
Tax Effect Of Unusual Items,-4673191.449093,284407.382569,-591082.921572,-1194946.197192
