,2022-06-30,2021-06-30,2020-06-30,2019-06-30
Total Revenue,10385000000.0,9358000000.0,9008000000.0,10074000000.0
Operating Revenue,9699000000.0,8861000000.0,8505000000.0,9429000000.0
Operating Expense,9404000000.0,8765000000.0,8639000000.0,9489000000.0
Selling General And Administration,3592000000.0,3254000000.0,2995000000.0,3208000000.0
Depreciation Amortization Depletion Income Statement,688000000.0,680000000.0,644000000.0,659000000.0
Depreciation And Amortization In Income Statement,688000000.0,680000000.0,644000000.0,659000000.0
Other Operating Expenses,5124000000.0,4831000000.0,5000000000.0,5622000000.0
Operating Income,981000000.0,593000000.0,369000000.0,585000000.0
Net Non Operating Interest Income Expense,-99000000.0,-53000000.0,-25000000.0,-59000000.0
Interest Expense Non Operating,99000000.0,53000000.0,25000000.0,59000000.0
Total Other Finance Cost,,,25000000.0,59000000.0
Other Income Expense,-70000000.0,-90000000.0,-1868000000.0,-172000000.0
Gain On Sale Of Security,-36000000.0,97000000.0,-18000000.0,1000000.0
Earnings From Equity Interest,-13000000.0,-65000000.0,-47000000.0,-17000000.0
Special Income Charges,4000000.0,-150000000.0,-1810000000.0,-172000000.0
Restructuring And Mergern Acquisition,,,0.0,0.0
Impairment Of Capital Assets,,,1830000000.0,188000000.0
Write Off,109000000.0,168000000.0,1830000000.0,188000000.0
Gain On Sale Of Business,113000000.0,18000000.0,20000000.0,0.0
Gain On Sale Of Ppe,,0.0,0.0,16000000.0
Other Non Operating Income Expenses,-25000000.0,28000000.0,7000000.0,16000000.0
Pretax Income,812000000.0,450000000.0,-1524000000.0,354000000.0
Tax Provision,52000000.0,61000000.0,21000000.0,126000000.0
Net Income Common Stockholders,623000000.0,330000000.0,-1269000000.0,155000000.0
Net Income,623000000.0,330000000.0,-1269000000.0,155000000.0
Net Income Including Noncontrolling Interests,760000000.0,389000000.0,-1545000000.0,228000000.0
Net Income Continuous Operations,760000000.0,389000000.0,-1545000000.0,228000000.0
Minority Interests,-137000000.0,-59000000.0,276000000.0,-73000000.0
Diluted NI Availto Com Stockholders,623000000.0,330000000.0,-1269000000.0,155000000.0
Basic EPS,1.06,0.56,-2.16,0.27
Diluted EPS,1.05,0.56,-2.16,0.26
Basic Average Shares,590000000.0,590000000.0,588000000.0,585000000.0
Diluted Average Shares,593000000.0,593000000.0,588000000.0,588000000.0
Total Expenses,9404000000.0,8765000000.0,8639000000.0,9489000000.0
Net Income From Continuing And Discontinued Operation,623000000.0,330000000.0,-1269000000.0,155000000.0
Normalized Income,653080000.0,375580000.0,65440000.0,264440000.0
Interest Expense,99000000.0,53000000.0,25000000.0,59000000.0
Net Interest Income,-99000000.0,-53000000.0,-25000000.0,-59000000.0
EBIT,911000000.0,503000000.0,369000000.0,585000000.0
Reconciled Depreciation,688000000.0,680000000.0,644000000.0,659000000.0
Net Income From Continuing Operation Net Minority Interest,623000000.0,330000000.0,-1269000000.0,155000000.0
Total Unusual Items Excluding Goodwill,-32000000.0,-53000000.0,-1828000000.0,-171000000.0
Total Unusual Items,-32000000.0,-53000000.0,-1828000000.0,-171000000.0
Normalized EBITDA,1631000000.0,1236000000.0,2841000000.0,1415000000.0
Tax Rate For Calcs,0.06,0.14,0.27,0.36
Tax Effect Of Unusual Items,-1920000.0,-7420000.0,-493560000.0,-61560000.0
