,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,14964000000.0,12177000000.0,12669000000.0,14212000000.0
Operating Revenue,14964000000.0,12177000000.0,12669000000.0,14212000000.0
Cost Of Revenue,11628000000.0,8303000000.0,9270000000.0,11062000000.0
Gross Profit,3336000000.0,3874000000.0,3399000000.0,3150000000.0
Operating Expense,1781000000.0,1853000000.0,1677000000.0,1529000000.0
Depreciation Amortization Depletion Income Statement,1377000000.0,1443000000.0,1263000000.0,1124000000.0
Depreciation And Amortization In Income Statement,1377000000.0,1443000000.0,1263000000.0,1124000000.0
Depreciation Income Statement,1361000000.0,,,
Amortization,16000000.0,,,
Amortization Of Intangibles Income Statement,16000000.0,,,
Other Taxes,431000000.0,410000000.0,414000000.0,405000000.0
Other Operating Expenses,-27000000.0,-25000000.0,-24000000.0,-28000000.0
Operating Income,1555000000.0,2021000000.0,1722000000.0,1621000000.0
Net Non Operating Interest Income Expense,-608000000.0,-682000000.0,-624000000.0,-547000000.0
Interest Income Non Operating,22000000.0,38000000.0,17000000.0,12000000.0
Interest Expense Non Operating,630000000.0,720000000.0,641000000.0,559000000.0
Other Income Expense,-291000000.0,199000000.0,226000000.0,142000000.0
Gain On Sale Of Security,149000000.0,167000000.0,167000000.0,104000000.0
Earnings From Equity Interest,38000000.0,132000000.0,111000000.0,132000000.0
Special Income Charges,-426000000.0,-10000000.0,9000000.0,1000000.0
Write Off,,35000000.0,15000000.0,27000000.0
Other Special Charges,393000000.0,-25000000.0,-24000000.0,-28000000.0
Gain On Sale Of Ppe,-33000000.0,-35000000.0,-15000000.0,
Other Non Operating Income Expenses,-52000000.0,-90000000.0,-61000000.0,-95000000.0
Pretax Income,656000000.0,1538000000.0,1324000000.0,1216000000.0
Tax Provision,-130000000.0,167000000.0,152000000.0,98000000.0
Net Income Common Stockholders,905000000.0,1366000000.0,1167000000.0,1118000000.0
Net Income,907000000.0,1368000000.0,1169000000.0,1120000000.0
Net Income Including Noncontrolling Interests,903000000.0,1371000000.0,1172000000.0,1118000000.0
Net Income Continuous Operations,786000000.0,1371000000.0,1172000000.0,1118000000.0
Net Income Discontinuous Operations,117000000.0,,,
Minority Interests,4000000.0,-3000000.0,-3000000.0,2000000.0
Diluted NI Availto Com Stockholders,905000000.0,1366000000.0,1167000000.0,1118000000.0
Basic EPS,4.68,7.09,6.32,6.18
Diluted EPS,4.67,7.08,6.31,6.17
Basic Average Shares,193000000.0,193000000.0,185000000.0,181000000.0
Diluted Average Shares,194000000.0,193000000.0,185000000.0,181000000.0
Total Operating Income As Reported,1495000000.0,1986000000.0,1707000000.0,1594000000.0
Total Expenses,13409000000.0,10156000000.0,10947000000.0,12591000000.0
Net Income From Continuing And Discontinued Operation,907000000.0,1368000000.0,1169000000.0,1120000000.0
Normalized Income,992210000.0,1228047464.239272,1013240000.0,1023462171.052632
Interest Income,22000000.0,38000000.0,17000000.0,12000000.0
Interest Expense,630000000.0,720000000.0,641000000.0,559000000.0
Net Interest Income,-608000000.0,-682000000.0,-624000000.0,-547000000.0
EBIT,1286000000.0,2258000000.0,1965000000.0,1775000000.0
Reconciled Cost Of Revenue,11546000000.0,8303000000.0,9270000000.0,11062000000.0
Reconciled Depreciation,1459000000.0,1443000000.0,1263000000.0,1124000000.0
Net Income From Continuing Operation Net Minority Interest,790000000.0,1368000000.0,1169000000.0,1120000000.0
Total Unusual Items Excluding Goodwill,-277000000.0,157000000.0,176000000.0,105000000.0
Total Unusual Items,-277000000.0,157000000.0,176000000.0,105000000.0
Normalized EBITDA,3022000000.0,3544000000.0,3052000000.0,2794000000.0
Tax Rate For Calcs,0.27,0.108583,0.115,0.080592
Tax Effect Of Unusual Items,-74790000.0,17047464.239272,20240000.0,8462171.052632
