,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,7671900000.0,6206700000.0,5617900000.0,5372600000.0
Operating Revenue,7671900000.0,6206700000.0,5617900000.0,5372600000.0
Cost Of Revenue,2993200000.0,2616400000.0,2384900000.0,2246900000.0
Gross Profit,4678700000.0,3590300000.0,3233000000.0,3125700000.0
Operating Expense,968700000.0,844600000.0,846000000.0,779500000.0
Selling General And Administration,968700000.0,844600000.0,846000000.0,779500000.0
General And Administrative Expense,868500000.0,760900000.0,749200000.0,679900000.0
Other Gand A,868500000.0,760900000.0,749200000.0,679900000.0
Selling And Marketing Expense,100200000.0,83700000.0,96800000.0,99600000.0
Operating Income,3710000000.0,2745700000.0,2387000000.0,2346200000.0
Other Income Expense,284600000.0,496500000.0,540300000.0,38400000.0
Gain On Sale Of Security,290500000.0,498500000.0,533300000.0,26300000.0
Special Income Charges,,0.0,0.0,15200000.0
Other Special Charges,,,,-15200000.0
Other Non Operating Income Expenses,-5900000.0,-2000000.0,7000000.0,-3100000.0
Pretax Income,3994600000.0,3242200000.0,2927300000.0,2384600000.0
Tax Provision,896100000.0,718900000.0,678400000.0,615900000.0
Net Income Common Stockholders,3002400000.0,2307400000.0,2076000000.0,1837500000.0
Net Income,3082900000.0,2372700000.0,2131300000.0,1837500000.0
Net Income Including Noncontrolling Interests,3098500000.0,2523300000.0,2248900000.0,1768700000.0
Net Income Continuous Operations,3098500000.0,2523300000.0,2248900000.0,1768700000.0
Minority Interests,-15600000.0,-150600000.0,-117600000.0,68800000.0
Otherunder Preferred Stock Dividend,80500000.0,65300000.0,55300000.0,43600000.0
Diluted NI Availto Com Stockholders,3002400000.0,2307400000.0,2076000000.0,1837500000.0
Basic EPS,13.25,10.08,8.82,7.41
Diluted EPS,13.12,9.98,8.7,7.27
Basic Average Shares,226600000.0,228800000.0,235400000.0,242200000.0
Diluted Average Shares,228800000.0,231200000.0,238600000.0,246900000.0
Total Operating Income As Reported,3710000000.0,2745700000.0,2387000000.0,2361400000.0
Total Expenses,3961900000.0,3461000000.0,3230900000.0,3026400000.0
Net Income From Continuing And Discontinued Operation,3082900000.0,2372700000.0,2131300000.0,1837500000.0
Normalized Income,2857472000.0,1984867000.0,1721725600.0,1806707000.0
EBIT,3710000000.0,2745700000.0,2387000000.0,2346200000.0
Reconciled Cost Of Revenue,2993200000.0,2616400000.0,2384900000.0,2246900000.0
Reconciled Depreciation,204800000.0,189600000.0,190800000.0,159500000.0
Net Income From Continuing Operation Net Minority Interest,3082900000.0,2372700000.0,2131300000.0,1837500000.0
Total Unusual Items Excluding Goodwill,290500000.0,498500000.0,533300000.0,41500000.0
Total Unusual Items,290500000.0,498500000.0,533300000.0,41500000.0
Normalized EBITDA,3624300000.0,2436800000.0,2044500000.0,2464200000.0
Tax Rate For Calcs,0.224,0.222,0.232,0.258
Tax Effect Of Unusual Items,65072000.0,110667000.0,123725600.0,10707000.0
