,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,11141000000.0,9660000000.0,10189000000.0,10736000000.0
Operating Revenue,11141000000.0,9660000000.0,10189000000.0,10736000000.0
Cost Of Revenue,8430000000.0,6967000000.0,7840000000.0,8163000000.0
Gross Profit,2711000000.0,2693000000.0,2349000000.0,2573000000.0
Operating Expense,155000000.0,165000000.0,196000000.0,199000000.0
Selling General And Administration,155000000.0,165000000.0,196000000.0,192000000.0
General And Administrative Expense,155000000.0,165000000.0,196000000.0,192000000.0
Salaries And Wages,-11000000.0,,,
Other Gand A,166000000.0,165000000.0,196000000.0,192000000.0
Other Operating Expenses,,,,7000000.0
Operating Income,2556000000.0,2528000000.0,2153000000.0,2374000000.0
Net Non Operating Interest Income Expense,-613000000.0,-770000000.0,-732000000.0,-746000000.0
Interest Income Non Operating,298000000.0,268000000.0,318000000.0,310000000.0
Interest Expense Non Operating,911000000.0,1038000000.0,1050000000.0,1056000000.0
Other Income Expense,-3007000000.0,-1270000000.0,-420000000.0,390000000.0
Gain On Sale Of Security,-10000000.0,55000000.0,-67000000.0,-72000000.0
Special Income Charges,-2994000000.0,-1136000000.0,-227000000.0,602000000.0
Restructuring And Mergern Acquisition,-282000000.0,0.0,0.0,-32000000.0
Impairment Of Capital Assets,1575000000.0,864000000.0,185000000.0,208000000.0
Write Off,1575000000.0,864000000.0,185000000.0,208000000.0
Other Special Charges,28000000.0,216000000.0,48000000.0,180000000.0
Gain On Sale Of Business,-1683000000.0,-95000000.0,28000000.0,984000000.0
Gain On Sale Of Ppe,10000000.0,39000000.0,-22000000.0,-26000000.0
Other Non Operating Income Expenses,-3000000.0,-189000000.0,-126000000.0,-140000000.0
Pretax Income,-1064000000.0,488000000.0,1001000000.0,2018000000.0
Tax Provision,-133000000.0,216000000.0,352000000.0,708000000.0
Earnings From Equity Interest Net Of Tax,-24000000.0,-123000000.0,-172000000.0,39000000.0
Net Income Common Stockholders,-409000000.0,46000000.0,303000000.0,1203000000.0
Net Income,-409000000.0,46000000.0,303000000.0,1203000000.0
Net Income Including Noncontrolling Interests,-951000000.0,152000000.0,478000000.0,1565000000.0
Net Income Continuous Operations,-955000000.0,149000000.0,477000000.0,1349000000.0
Net Income Discontinuous Operations,4000000.0,3000000.0,1000000.0,216000000.0
Minority Interests,542000000.0,-106000000.0,-175000000.0,-362000000.0
Diluted NI Availto Com Stockholders,-409000000.0,46000000.0,303000000.0,1203000000.0
Basic EPS,-0.61,0.07,0.46,1.82
Diluted EPS,-0.61,0.07,0.45,1.81
Basic Average Shares,670491803.0,657142857.0,667000000.0,660989011.0
Diluted Average Shares,670491803.0,668000000.0,667000000.0,664640884.0
Total Expenses,8585000000.0,7132000000.0,8036000000.0,8362000000.0
Net Income From Continuing And Discontinued Operation,-409000000.0,46000000.0,303000000.0,1203000000.0
Normalized Income,2200480000.0,832130000.0,493100000.0,642500000.0
Interest Income,298000000.0,268000000.0,318000000.0,310000000.0
Interest Expense,911000000.0,1038000000.0,1050000000.0,1056000000.0
Net Interest Income,-613000000.0,-770000000.0,-732000000.0,-746000000.0
EBIT,-153000000.0,1526000000.0,2051000000.0,3074000000.0
Reconciled Cost Of Revenue,8430000000.0,6967000000.0,7840000000.0,8163000000.0
Reconciled Depreciation,1056000000.0,1068000000.0,1045000000.0,1003000000.0
Net Income From Continuing Operation Net Minority Interest,-413000000.0,43000000.0,302000000.0,987000000.0
Total Unusual Items Excluding Goodwill,-3004000000.0,-1081000000.0,-294000000.0,530000000.0
Total Unusual Items,-3004000000.0,-1081000000.0,-294000000.0,530000000.0
Normalized EBITDA,3907000000.0,3675000000.0,3390000000.0,3547000000.0
Tax Rate For Calcs,0.13,0.27,0.35,0.35
Tax Effect Of Unusual Items,-390520000.0,-291870000.0,-102900000.0,185500000.0
