,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,14181000000.0,13770000000.0,13578000000.0,13547000000.0
Operating Revenue,14181000000.0,13770000000.0,13578000000.0,13547000000.0
Cost Of Revenue,9621000000.0,9043000000.0,9197000000.0,8821000000.0
Gross Profit,4560000000.0,4727000000.0,4381000000.0,4726000000.0
Operating Expense,2808000000.0,2966000000.0,2980000000.0,3020000000.0
Selling General And Administration,2808000000.0,2966000000.0,2980000000.0,3020000000.0
Operating Income,1752000000.0,1761000000.0,1401000000.0,1706000000.0
Net Non Operating Interest Income Expense,-223000000.0,-281000000.0,-284000000.0,-287000000.0
Interest Expense Non Operating,223000000.0,281000000.0,284000000.0,287000000.0
Other Income Expense,437000000.0,121000000.0,188000000.0,-90000000.0
Other Non Operating Income Expenses,437000000.0,121000000.0,188000000.0,-90000000.0
Pretax Income,1966000000.0,1601000000.0,1305000000.0,1329000000.0
Tax Provision,474000000.0,323000000.0,321000000.0,181000000.0
Earnings From Equity Interest Net Of Tax,3000000.0,-14000000.0,-7000000.0,196000000.0
Net Income Common Stockholders,1488000000.0,1251000000.0,960000000.0,1336000000.0
Net Income,1488000000.0,1251000000.0,960000000.0,1336000000.0
Net Income Including Noncontrolling Interests,1495000000.0,1264000000.0,977000000.0,1344000000.0
Net Income Continuous Operations,1495000000.0,1264000000.0,977000000.0,1344000000.0
Minority Interests,-7000000.0,-13000000.0,-17000000.0,-8000000.0
Diluted NI Availto Com Stockholders,1488000000.0,1251000000.0,960000000.0,1336000000.0
Basic EPS,4.36,3.65,2.81,3.85
Diluted EPS,4.33,3.63,2.8,3.83
Basic Average Shares,341000000.0,343000000.0,341000000.0,347000000.0
Diluted Average Shares,343000000.0,345000000.0,343000000.0,348000000.0
Total Operating Income As Reported,1752000000.0,1761000000.0,1401000000.0,1706000000.0
Total Expenses,12429000000.0,12009000000.0,12177000000.0,11841000000.0
Net Income From Continuing And Discontinued Operation,1488000000.0,1251000000.0,960000000.0,1336000000.0
Normalized Income,1488000000.0,1251000000.0,960000000.0,1336000000.0
Interest Expense,223000000.0,281000000.0,284000000.0,287000000.0
Net Interest Income,-223000000.0,-281000000.0,-284000000.0,-287000000.0
EBIT,2189000000.0,1882000000.0,1589000000.0,1616000000.0
Reconciled Cost Of Revenue,9621000000.0,9043000000.0,9197000000.0,8821000000.0
Reconciled Depreciation,467000000.0,479000000.0,484000000.0,516000000.0
Net Income From Continuing Operation Net Minority Interest,1488000000.0,1251000000.0,960000000.0,1336000000.0
Normalized EBITDA,2656000000.0,2361000000.0,2073000000.0,2132000000.0
Tax Rate For Calcs,0.241,0.202,0.246,0.136
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
