,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,9863085000.0,8904430000.0,8526500000.0,8448200000.0
Operating Revenue,9863085000.0,8904430000.0,8503200000.0,9477700000.0
Cost Of Revenue,5112029000.0,4468092000.0,4403273000.0,4474182000.0
Gross Profit,4751056000.0,4436338000.0,4123227000.0,3974018000.0
Operating Expense,2757735000.0,2447604000.0,2293062000.0,2274089000.0
Depreciation Amortization Depletion Income Statement,1334973000.0,1159059000.0,1080658000.0,1071956000.0
Depreciation And Amortization In Income Statement,1334973000.0,1159059000.0,1080658000.0,1071956000.0
Depreciation Income Statement,1103008000.0,981380000.0,885278000.0,819930000.0
Amortization,231965000.0,177679000.0,195380000.0,252026000.0
Amortization Of Intangibles Income Statement,231965000.0,177679000.0,195380000.0,252026000.0
Other Taxes,829987000.0,752785000.0,711035000.0,729753000.0
Other Operating Expenses,592775000.0,535760000.0,501369000.0,472380000.0
Operating Income,1993321000.0,1988734000.0,1830165000.0,1699929000.0
Net Non Operating Interest Income Expense,-556734000.0,-538452000.0,-533197000.0,-498805000.0
Interest Income Non Operating,25600000.0,,,
Interest Expense Non Operating,582334000.0,538452000.0,533197000.0,498805000.0
Other Income Expense,135900000.0,108590000.0,-106867000.0,128366000.0
Earnings From Equity Interest,14200000.0,,,
Special Income Charges,37300000.0,0.0,-239644000.0,
Impairment Of Capital Assets,0.0,0.0,239644000.0,
Other Special Charges,-37300000.0,,,
Other Non Operating Income Expenses,84400000.0,108590000.0,132777000.0,128366000.0
Pretax Income,1572269000.0,1558872000.0,1190071000.0,1329491000.0
Tax Provision,344223000.0,346186000.0,273499000.0,288972000.0
Net Income Common Stockholders,1220527000.0,1205167000.0,909053000.0,1033000000.0
Net Income,1220527000.0,1205167000.0,909053000.0,1033000000.0
Net Income Including Noncontrolling Interests,1228046000.0,1212686000.0,916572000.0,1040519000.0
Net Income Continuous Operations,1228046000.0,1212686000.0,916572000.0,1040519000.0
Minority Interests,-7519000.0,-7519000.0,-7519000.0,-7519000.0
Diluted NI Availto Com Stockholders,1220527000.0,1205167000.0,909053000.0,1033000000.0
Basic EPS,3.55,3.56,2.83,3.25
Diluted EPS,3.54,3.55,2.81,3.25
Basic Average Shares,343972926.0,338836147.0,321416086.0,317370369.0
Diluted Average Shares,344631056.0,339847062.0,322941636.0,317993934.0
Total Operating Income As Reported,1993321000.0,1988734000.0,1590491000.0,1699930000.0
Total Expenses,7869764000.0,6915696000.0,6696335000.0,6748271000.0
Net Income From Continuing And Discontinued Operation,1220527000.0,1205167000.0,909053000.0,1033000000.0
Normalized Income,1191395700.0,1205167000.0,1093622643.633027,1033000000.0
Interest Income,25600000.0,,,
Interest Expense,582334000.0,538452000.0,533197000.0,498805000.0
Net Interest Income,-556734000.0,-538452000.0,-533197000.0,-498805000.0
EBIT,2154603000.0,2097324000.0,1723268000.0,1828296000.0
Reconciled Cost Of Revenue,5112029000.0,4468092000.0,4403273000.0,4474182000.0
Reconciled Depreciation,1334973000.0,1159059000.0,1080658000.0,1071956000.0
Net Income From Continuing Operation Net Minority Interest,1220527000.0,1205167000.0,909053000.0,1033000000.0
Total Unusual Items Excluding Goodwill,37300000.0,0.0,-239644000.0,
Total Unusual Items,37300000.0,0.0,-239644000.0,
Normalized EBITDA,3452276000.0,3256383000.0,3043570000.0,2900252000.0
Tax Rate For Calcs,0.219,0.222,0.229817,0.217355
Tax Effect Of Unusual Items,8168700.0,0.0,-55074356.366973,0.0
