,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,1532133000.0,2208805000.0,10950661000.0,9493849000.0
Operating Revenue,1532133000.0,2208805000.0,10950661000.0,9493849000.0
Cost Of Revenue,2657512000.0,2765108000.0,6062765000.0,5262207000.0
Gross Profit,-1125379000.0,-556303000.0,4887896000.0,4231642000.0
Operating Expense,2662954000.0,2478874000.0,2805195000.0,2336841000.0
Selling General And Administration,1370076000.0,1199620000.0,1559253000.0,1303144000.0
Depreciation Amortization Depletion Income Statement,1292878000.0,1279254000.0,1245942000.0,1033697000.0
Depreciation And Amortization In Income Statement,1292878000.0,1279254000.0,1245942000.0,1033697000.0
Operating Income,-3788333000.0,-3035177000.0,2082701000.0,1894801000.0
Net Non Operating Interest Income Expense,-1274980000.0,-823202000.0,-381568000.0,-300872000.0
Interest Income Non Operating,16773000.0,21036000.0,26945000.0,32800000.0
Interest Expense Non Operating,1291753000.0,844238000.0,408513000.0,333672000.0
Other Income Expense,-197186000.0,-1916751000.0,206467000.0,221863000.0
Gain On Sale Of Security,-135469000.0,-213286000.0,230980000.0,210756000.0
Earnings From Equity Interest,,-213286000.0,230980000.0,210756000.0
Special Income Charges,-82001000.0,-1566380000.0,,
Write Off,82001000.0,1566380000.0,,
Other Non Operating Income Expenses,20284000.0,-137085000.0,-24513000.0,11107000.0
Pretax Income,-5260499000.0,-5775130000.0,1907600000.0,1815792000.0
Net Income Common Stockholders,-5260499000.0,-5797462000.0,1878887000.0,1811042000.0
Net Income,-5260499000.0,-5797462000.0,1878887000.0,1811042000.0
Net Income Including Noncontrolling Interests,-5260499000.0,-5775130000.0,1907600000.0,1815792000.0
Net Income Continuous Operations,-5260499000.0,-5775130000.0,1907600000.0,1815792000.0
Minority Interests,0.0,-22332000.0,-28713000.0,-4750000.0
Diluted NI Availto Com Stockholders,-5260499000.0,-5797462000.0,1878887000.0,1811042000.0
Basic EPS,-20.89,-27.05,8.97,8.6
Diluted EPS,-20.89,-27.05,8.95,8.56
Basic Average Shares,251812000.0,214335000.0,209405000.0,210570000.0
Diluted Average Shares,251812000.0,214335000.0,209930000.0,211554000.0
Total Operating Income As Reported,-3870334000.0,-4601557000.0,2082701000.0,1894801000.0
Total Expenses,5320466000.0,5243982000.0,8867960000.0,7599048000.0
Net Income From Continuing And Discontinued Operation,-5260499000.0,-5797462000.0,1878887000.0,1811042000.0
Normalized Income,-5043029000.0,-4017796000.0,1710271600.0,1657190120.0
Interest Income,16773000.0,21036000.0,26945000.0,32800000.0
Interest Expense,1291753000.0,844238000.0,408513000.0,333672000.0
Net Interest Income,-1274980000.0,-823202000.0,-381568000.0,-300872000.0
EBIT,-3968746000.0,-4930892000.0,2316113000.0,2149464000.0
Reconciled Cost Of Revenue,2657512000.0,2765108000.0,6062765000.0,5262207000.0
Reconciled Depreciation,1292878000.0,1279254000.0,1245942000.0,1033697000.0
Net Income From Continuing Operation Net Minority Interest,-5260499000.0,-5797462000.0,1878887000.0,1811042000.0
Total Unusual Items Excluding Goodwill,-217470000.0,-1779666000.0,230980000.0,210756000.0
Total Unusual Items,-217470000.0,-1779666000.0,230980000.0,210756000.0
Normalized EBITDA,-2458398000.0,-1871972000.0,3331075000.0,2972405000.0
Tax Rate For Calcs,0.0,0.0,0.27,0.27
Tax Effect Of Unusual Items,0.0,0.0,62364600.0,56904120.0
