,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,257637000000.0,182527000000.0,161857000000.0,136819000000.0
Operating Revenue,257637000000.0,182527000000.0,161857000000.0,136819000000.0
Cost Of Revenue,110939000000.0,84732000000.0,71896000000.0,59549000000.0
Gross Profit,146698000000.0,97795000000.0,89961000000.0,77270000000.0
Operating Expense,67984000000.0,56571000000.0,54033000000.0,45878000000.0
Selling General And Administration,36422000000.0,28998000000.0,28015000000.0,24459000000.0
General And Administrative Expense,13510000000.0,11052000000.0,9551000000.0,8126000000.0
Other Gand A,13510000000.0,11052000000.0,9551000000.0,8126000000.0
Selling And Marketing Expense,22912000000.0,17946000000.0,18464000000.0,16333000000.0
Research And Development,31562000000.0,27573000000.0,26018000000.0,21419000000.0
Operating Income,78714000000.0,41224000000.0,35928000000.0,31392000000.0
Net Non Operating Interest Income Expense,1153000000.0,1730000000.0,2327000000.0,1764000000.0
Interest Income Non Operating,1499000000.0,1865000000.0,2427000000.0,1878000000.0
Interest Expense Non Operating,346000000.0,135000000.0,100000000.0,114000000.0
Total Other Finance Cost,,,-5394000000.0,-8592000000.0
Other Income Expense,10867000000.0,5128000000.0,1370000000.0,1757000000.0
Gain On Sale Of Security,12030000000.0,5973000000.0,2901000000.0,6570000000.0
Earnings From Equity Interest,334000000.0,401000000.0,390000000.0,-120000000.0
Special Income Charges,0.0,0.0,-1697000000.0,-5071000000.0
Other Special Charges,,,1697000000.0,5071000000.0
Other Non Operating Income Expenses,-1497000000.0,-1246000000.0,-224000000.0,378000000.0
Pretax Income,90734000000.0,48082000000.0,39625000000.0,34913000000.0
Tax Provision,14701000000.0,7813000000.0,5282000000.0,4177000000.0
Net Income Common Stockholders,76033000000.0,40269000000.0,34343000000.0,30736000000.0
Net Income,76033000000.0,40269000000.0,34343000000.0,30736000000.0
Net Income Including Noncontrolling Interests,76033000000.0,40269000000.0,34343000000.0,30736000000.0
Net Income Continuous Operations,76033000000.0,40269000000.0,34343000000.0,30736000000.0
Diluted NI Availto Com Stockholders,76033000000.0,40269000000.0,34343000000.0,30736000000.0
Basic EPS,5.694003,2.957501,2.479501,2.211001
Diluted EPS,5.610003,2.930501,2.458001,2.185001
Basic Average Shares,13352993991.0,13616313872.0,13851914459.0,13901396520.0
Diluted Average Shares,13553473900.0,13740553816.0,13971114411.0,14066813595.0
Total Operating Income As Reported,78714000000.0,41224000000.0,34231000000.0,26321000000.0
Total Expenses,178923000000.0,141303000000.0,125929000000.0,105427000000.0
Net Income From Continuing And Discontinued Operation,76033000000.0,40269000000.0,34343000000.0,30736000000.0
Normalized Income,65951860000.0,35263626000.0,33299132000.0,29416880000.0
Interest Income,1499000000.0,1865000000.0,2427000000.0,1878000000.0
Interest Expense,346000000.0,135000000.0,100000000.0,114000000.0
Net Interest Income,1153000000.0,1730000000.0,2327000000.0,1764000000.0
EBIT,91080000000.0,48217000000.0,39725000000.0,35027000000.0
Reconciled Cost Of Revenue,110939000000.0,84732000000.0,71896000000.0,59549000000.0
Reconciled Depreciation,12441000000.0,13697000000.0,11781000000.0,9035000000.0
Net Income From Continuing Operation Net Minority Interest,76033000000.0,40269000000.0,34343000000.0,30736000000.0
Total Unusual Items Excluding Goodwill,12030000000.0,5973000000.0,1204000000.0,1499000000.0
Total Unusual Items,12030000000.0,5973000000.0,1204000000.0,1499000000.0
Normalized EBITDA,91491000000.0,55941000000.0,50302000000.0,42563000000.0
Tax Rate For Calcs,0.162,0.162,0.133,0.12
Tax Effect Of Unusual Items,1948860000.0,967626000.0,160132000.0,179880000.0
