,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,36483939000.0,20139658000.0,22588858000.0,25067279000.0
Operating Revenue,36483939000.0,20139658000.0,22588858000.0,25067279000.0
Cost Of Revenue,25458525000.0,17911708000.0,19909773000.0,20771871000.0
Gross Profit,11025414000.0,2227950000.0,2679085000.0,4295408000.0
Operating Expense,1706609000.0,615041000.0,711248000.0,860722000.0
Selling General And Administration,1706609000.0,615041000.0,711248000.0,860722000.0
Operating Income,9318805000.0,1612909000.0,1967837000.0,3434686000.0
Net Non Operating Interest Income Expense,-158854000.0,-153198000.0,-121425000.0,-135535000.0
Interest Income Non Operating,4267000.0,13415000.0,35933000.0,25721000.0
Interest Expense Non Operating,163121000.0,166613000.0,157358000.0,161256000.0
Total Other Finance Cost,,,121425000.0,135535000.0
Other Income Expense,40907000.0,-624173000.0,-63605000.0,-69760000.0
Earnings From Equity Interest,103068000.0,-10533000.0,3311000.0,40240000.0
Special Income Charges,-62161000.0,-613640000.0,-66916000.0,-110000000.0
Impairment Of Capital Assets,,,66916000.0,110000000.0
Write Off,62161000.0,613640000.0,,
Gain On Sale Of Ppe,,-613640000.0,,
Pretax Income,9200858000.0,835538000.0,1782807000.0,3229391000.0
Tax Provision,2078488000.0,-490000.0,411897000.0,748307000.0
Net Income Common Stockholders,6795150000.0,717114000.0,1264108000.0,2351423000.0
Net Income,6827461000.0,721470000.0,1271143000.0,2360767000.0
Net Income Including Noncontrolling Interests,7122370000.0,836028000.0,1370910000.0,2481084000.0
Net Income Continuous Operations,7122370000.0,836028000.0,1370910000.0,2481084000.0
Minority Interests,-294909000.0,-114558000.0,-99767000.0,-120317000.0
Otherunder Preferred Stock Dividend,32311000.0,4356000.0,7035000.0,9344000.0
Average Dilution Earnings,121000.0,-3000.0,1000.0,27000.0
Diluted NI Availto Com Stockholders,6795271000.0,717111000.0,1264109000.0,2351450000.0
Basic EPS,23.23,2.37,4.14,7.44
Diluted EPS,23.16,2.36,4.14,7.42
Basic Average Shares,292491000.0,303168000.0,305040000.0,315858000.0
Diluted Average Shares,293390000.0,303271000.0,305503000.0,316733000.0
Total Expenses,27165134000.0,18526749000.0,20621021000.0,21632593000.0
Net Income From Continuing And Discontinued Operation,6827461000.0,721470000.0,1271143000.0,2360767000.0
Normalized Income,6875579830.1,1169427200.0,1322601404.0,2445247000.0
Interest Income,4267000.0,13415000.0,35933000.0,25721000.0
Interest Expense,163121000.0,166613000.0,157358000.0,161256000.0
Net Interest Income,-158854000.0,-153198000.0,-121425000.0,-135535000.0
EBIT,9363979000.0,1002151000.0,1940165000.0,3390647000.0
Reconciled Cost Of Revenue,25458525000.0,17911708000.0,19909773000.0,20771871000.0
Reconciled Depreciation,864563000.0,785466000.0,734653000.0,719637000.0
Net Income From Continuing Operation Net Minority Interest,6827461000.0,721470000.0,1271143000.0,2360767000.0
Total Unusual Items Excluding Goodwill,-62161000.0,-613640000.0,-66916000.0,-110000000.0
Total Unusual Items,-62161000.0,-613640000.0,-66916000.0,-110000000.0
Normalized EBITDA,10290703000.0,2401257000.0,2741734000.0,4220284000.0
Tax Rate For Calcs,0.2259,0.27,0.231,0.232
Tax Effect Of Unusual Items,-14042169.9,-165682800.0,-15457596.0,-25520000.0
