,2022-10-31,2021-10-31,2020-10-31,2019-10-31
Total Revenue,28496000000.0,27784000000.0,26982000000.0,29135000000.0
Operating Revenue,28496000000.0,27784000000.0,26982000000.0,29135000000.0
Cost Of Revenue,18990000000.0,18408000000.0,18513000000.0,19642000000.0
Gross Profit,9506000000.0,9376000000.0,8469000000.0,9493000000.0
Operating Expense,7346000000.0,7197000000.0,6978000000.0,6639000000.0
Selling General And Administration,4941000000.0,4929000000.0,4624000000.0,4907000000.0
General And Administrative Expense,,,,4907000000.0
Other Gand A,,,,4907000000.0
Research And Development,2045000000.0,1979000000.0,1874000000.0,1842000000.0
Depreciation Amortization Depletion Income Statement,293000000.0,354000000.0,379000000.0,267000000.0
Depreciation And Amortization In Income Statement,293000000.0,354000000.0,379000000.0,267000000.0
Amortization,293000000.0,354000000.0,379000000.0,267000000.0
Amortization Of Intangibles Income Statement,293000000.0,354000000.0,379000000.0,267000000.0
Other Taxes,67000000.0,-65000000.0,101000000.0,-377000000.0
Operating Income,2160000000.0,2179000000.0,1491000000.0,2854000000.0
Net Non Operating Interest Income Expense,-188000000.0,-211000000.0,-215000000.0,-177000000.0
Interest Expense Non Operating,188000000.0,211000000.0,,
Total Other Finance Cost,188000000.0,,215000000.0,177000000.0
Other Income Expense,-1096000000.0,1619000000.0,-1718000000.0,-1124000000.0
Gain On Sale Of Security,,,,7000000.0
Earnings From Equity Interest,215000000.0,180000000.0,67000000.0,20000000.0
Special Income Charges,-1445000000.0,1369000000.0,-1921000000.0,-1210000000.0
Restructuring And Mergern Acquisition,492000000.0,966000000.0,1030000000.0,1170000000.0
Impairment Of Capital Assets,905000000.0,0.0,865000000.0,47000000.0
Other Special Charges,48000000.0,-2335000000.0,26000000.0,-7000000.0
Other Non Operating Income Expenses,134000000.0,70000000.0,136000000.0,59000000.0
Pretax Income,876000000.0,3587000000.0,-442000000.0,1553000000.0
Tax Provision,8000000.0,160000000.0,-120000000.0,504000000.0
Net Income Common Stockholders,868000000.0,3427000000.0,-322000000.0,1049000000.0
Net Income,868000000.0,3427000000.0,-322000000.0,1049000000.0
Net Income Including Noncontrolling Interests,868000000.0,3427000000.0,-322000000.0,1049000000.0
Net Income Continuous Operations,868000000.0,3427000000.0,-322000000.0,1049000000.0
Net Income Discontinuous Operations,,,0.0,0.0
Diluted NI Availto Com Stockholders,868000000.0,3427000000.0,-322000000.0,1049000000.0
Basic EPS,,2.62,-0.25,0.78
Diluted EPS,,2.58,-0.25,0.77
Basic Average Shares,,1309000000.0,1294000000.0,1353000000.0
Diluted Average Shares,,1330000000.0,1294000000.0,1366000000.0
Total Operating Income As Reported,782000000.0,1132000000.0,-329000000.0,1274000000.0
Total Expenses,26336000000.0,25605000000.0,25491000000.0,26281000000.0
Net Income From Continuing And Discontinued Operation,868000000.0,3427000000.0,-322000000.0,1049000000.0
Normalized Income,2299995000.0,2119605000.0,1078409000.0,1861025000.0
Interest Expense,188000000.0,211000000.0,,
Net Interest Income,-188000000.0,-211000000.0,-215000000.0,-177000000.0
EBIT,1064000000.0,3798000000.0,1491000000.0,2854000000.0
Reconciled Cost Of Revenue,16803000000.0,16165000000.0,16267000000.0,17374000000.0
Reconciled Depreciation,2480000000.0,2597000000.0,2625000000.0,2535000000.0
Net Income From Continuing Operation Net Minority Interest,868000000.0,3427000000.0,-322000000.0,1049000000.0
Total Unusual Items Excluding Goodwill,-1445000000.0,1369000000.0,-1921000000.0,-1203000000.0
Total Unusual Items,-1445000000.0,1369000000.0,-1921000000.0,-1203000000.0
Normalized EBITDA,4989000000.0,5026000000.0,6037000000.0,6592000000.0
Tax Rate For Calcs,0.009,0.045,0.271,0.325
Tax Effect Of Unusual Items,-13005000.0,61605000.0,-520591000.0,-390975000.0
