,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,27771000000.0,19423000000.0,16829000000.0,18890000000.0
Operating Revenue,26855000000.0,18299000000.0,16208000000.0,18019000000.0
Cost Of Revenue,24491000000.0,16746000000.0,14394000000.0,16266000000.0
Gross Profit,3280000000.0,2677000000.0,2435000000.0,2624000000.0
Operating Expense,2260000000.0,1599000000.0,1385000000.0,1432000000.0
Selling General And Administration,2068000000.0,1480000000.0,1296000000.0,1333000000.0
General And Administrative Expense,2068000000.0,1480000000.0,1296000000.0,1333000000.0
Other Gand A,2068000000.0,1480000000.0,1296000000.0,1333000000.0
Depreciation Amortization Depletion Income Statement,131000000.0,88000000.0,89000000.0,99000000.0
Depreciation And Amortization In Income Statement,131000000.0,88000000.0,89000000.0,99000000.0
Depreciation Income Statement,82000000.0,73000000.0,71000000.0,
Amortization,49000000.0,15000000.0,18000000.0,
Amortization Of Intangibles Income Statement,49000000.0,15000000.0,18000000.0,
Other Operating Expenses,61000000.0,31000000.0,,
Operating Income,1020000000.0,1078000000.0,1050000000.0,1192000000.0
Net Non Operating Interest Income Expense,-120000000.0,-102000000.0,-87000000.0,-115000000.0
Interest Expense Non Operating,120000000.0,102000000.0,87000000.0,115000000.0
Other Income Expense,-25000000.0,-15000000.0,9000000.0,-78000000.0
Gain On Sale Of Security,,76000000.0,132000000.0,125000000.0
Special Income Charges,,,-6000000.0,-61000000.0
Restructuring And Mergern Acquisition,,,6000000.0,46000000.0
Write Off,,,0.0,0.0
Gain On Sale Of Business,,,0.0,-15000000.0
Other Non Operating Income Expenses,-25000000.0,-15000000.0,15000000.0,-17000000.0
Pretax Income,875000000.0,961000000.0,972000000.0,999000000.0
Tax Provision,216000000.0,288000000.0,235000000.0,292000000.0
Net Income Common Stockholders,659000000.0,673000000.0,737000000.0,707000000.0
Net Income,659000000.0,673000000.0,737000000.0,707000000.0
Net Income Including Noncontrolling Interests,659000000.0,673000000.0,737000000.0,707000000.0
Net Income Continuous Operations,659000000.0,673000000.0,737000000.0,707000000.0
Diluted NI Availto Com Stockholders,659000000.0,673000000.0,737000000.0,707000000.0
Basic EPS,11.362069,11.349073,11.887097,11.403226
Diluted EPS,11.25,11.23,11.47,10.61
Basic Average Shares,58000000.0,59300000.0,62000000.0,62000000.0
Diluted Average Shares,58600000.0,59900000.0,64200000.0,66600000.0
Total Operating Income As Reported,1020000000.0,1078000000.0,1044000000.0,1131000000.0
Total Expenses,26751000000.0,18345000000.0,15779000000.0,17698000000.0
Net Income From Continuing And Discontinued Operation,659000000.0,673000000.0,737000000.0,707000000.0
Normalized Income,659000000.0,673000000.0,741548000.0,750188000.0
Interest Expense,120000000.0,102000000.0,87000000.0,115000000.0
Net Interest Income,-120000000.0,-102000000.0,-87000000.0,-115000000.0
EBIT,995000000.0,1063000000.0,1059000000.0,1114000000.0
Reconciled Cost Of Revenue,24491000000.0,16746000000.0,14394000000.0,16238000000.0
Reconciled Depreciation,131000000.0,88000000.0,89000000.0,127000000.0
Net Income From Continuing Operation Net Minority Interest,659000000.0,673000000.0,737000000.0,707000000.0
Total Unusual Items Excluding Goodwill,,76000000.0,-6000000.0,-61000000.0
Total Unusual Items,,76000000.0,-6000000.0,-61000000.0
Normalized EBITDA,1126000000.0,1151000000.0,1154000000.0,1302000000.0
Tax Rate For Calcs,0.247,0.3,0.242,0.292
Tax Effect Of Unusual Items,0.0,0.0,-1452000.0,-17812000.0
