,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,3669000000.0,3416000000.0,3647700000.0,3534500000.0
Operating Revenue,3586000000.0,3342000000.0,3565300000.0,3494900000.0
Cost Of Revenue,2113000000.0,1953000000.0,2192000000.0,2236400000.0
Gross Profit,1556000000.0,1463000000.0,1455700000.0,1298100000.0
Operating Expense,761000000.0,723000000.0,678000000.0,611300000.0
Depreciation Amortization Depletion Income Statement,657000000.0,615000000.0,567200000.0,506900000.0
Depreciation And Amortization In Income Statement,657000000.0,615000000.0,567200000.0,506900000.0
Other Taxes,104000000.0,108000000.0,110800000.0,104400000.0
Operating Income,795000000.0,740000000.0,777700000.0,686800000.0
Net Non Operating Interest Income Expense,-277000000.0,-275000000.0,-272900000.0,-247000000.0
Interest Expense Non Operating,277000000.0,275000000.0,272900000.0,247000000.0
Other Income Expense,82000000.0,102000000.0,131300000.0,130200000.0
Earnings From Equity Interest,62000000.0,61000000.0,53000000.0,54600000.0
Special Income Charges,25000000.0,55000000.0,92700000.0,75600000.0
Impairment Of Capital Assets,,,,0.0
Other Special Charges,-25000000.0,-55000000.0,-92700000.0,-75600000.0
Other Non Operating Income Expenses,-5000000.0,-14000000.0,-14400000.0,
Pretax Income,600000000.0,567000000.0,636100000.0,570000000.0
Tax Provision,-74000000.0,-57000000.0,68700000.0,47700000.0
Net Income Common Stockholders,659000000.0,614000000.0,557200000.0,512100000.0
Net Income,674000000.0,624000000.0,567400000.0,522300000.0
Net Income Including Noncontrolling Interests,674000000.0,624000000.0,567400000.0,522300000.0
Net Income Continuous Operations,674000000.0,624000000.0,567400000.0,522300000.0
Net Income Discontinuous Operations,,,0.0,0.0
Preferred Stock Dividends,15000000.0,10000000.0,10200000.0,10200000.0
Diluted NI Availto Com Stockholders,659000000.0,614000000.0,557200000.0,512100000.0
Basic EPS,2.63,2.47,2.34,2.19
Diluted EPS,2.63,2.47,2.33,2.19
Basic Average Shares,250200000.0,248400000.0,238500000.0,233600000.0
Diluted Average Shares,250700000.0,248700000.0,239000000.0,233600000.0
Total Operating Income As Reported,795000000.0,740000000.0,777700000.0,694400000.0
Total Expenses,2874000000.0,2676000000.0,2870000000.0,2847700000.0
Net Income From Continuing And Discontinued Operation,674000000.0,624000000.0,567400000.0,522300000.0
Normalized Income,655750000.0,583850000.0,484711774.878164,453026526.315789
Interest Expense,277000000.0,275000000.0,272900000.0,247000000.0
Net Interest Income,-277000000.0,-275000000.0,-272900000.0,-247000000.0
EBIT,877000000.0,842000000.0,909000000.0,817000000.0
Reconciled Cost Of Revenue,2113000000.0,1953000000.0,2192000000.0,2225800000.0
Reconciled Depreciation,657000000.0,615000000.0,567200000.0,517500000.0
Net Income From Continuing Operation Net Minority Interest,674000000.0,624000000.0,567400000.0,522300000.0
Total Unusual Items Excluding Goodwill,25000000.0,55000000.0,92700000.0,75600000.0
Total Unusual Items,25000000.0,55000000.0,92700000.0,75600000.0
Normalized EBITDA,1509000000.0,1402000000.0,1383500000.0,1258900000.0
Tax Rate For Calcs,0.27,0.27,0.108002,0.083684
Tax Effect Of Unusual Items,6750000.0,14850000.0,10011774.878164,6326526.315789
