,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,7822000000.0,7556100000.0,8200000000.0,4363547000.0
Operating Revenue,7822000000.0,7556100000.0,8200000000.0,4363547000.0
Cost Of Revenue,5453000000.0,5419000000.0,5922000000.0,3129662000.0
Gross Profit,2369000000.0,2137100000.0,2278000000.0,1233885000.0
Operating Expense,1493000000.0,1392600000.0,1614900000.0,760448000.0
Selling General And Administration,1030000000.0,948100000.0,1166600000.0,633244000.0
Research And Development,176000000.0,162100000.0,209900000.0,87450000.0
Depreciation Amortization Depletion Income Statement,287000000.0,282400000.0,238400000.0,39754000.0
Depreciation And Amortization In Income Statement,287000000.0,282400000.0,238400000.0,39754000.0
Amortization,287000000.0,282400000.0,238400000.0,39754000.0
Amortization Of Intangibles Income Statement,287000000.0,282400000.0,238400000.0,39754000.0
Other Operating Expenses,,162100000.0,209900000.0,87450000.0
Operating Income,876000000.0,744500000.0,663100000.0,473437000.0
Net Non Operating Interest Income Expense,-177000000.0,-198900000.0,-219100000.0,-112235000.0
Interest Expense Non Operating,177000000.0,198900000.0,219100000.0,112235000.0
Total Other Finance Cost,,,219100000.0,112235000.0
Other Income Expense,38000000.0,11600000.0,2800000.0,6380000.0
Gain On Sale Of Security,8000000.0,-8200000.0,-13500000.0,-5745000.0
Earnings From Equity Interest,20000000.0,9700000.0,8100000.0,1931000.0
Other Non Operating Income Expenses,10000000.0,10100000.0,8200000.0,10194000.0
Pretax Income,737000000.0,557200000.0,446800000.0,367582000.0
Tax Provision,172000000.0,144900000.0,120300000.0,75879000.0
Net Income Common Stockholders,556000000.0,413200000.0,325300000.0,294094000.0
Net Income,558000000.0,414400000.0,326700000.0,294944000.0
Net Income Including Noncontrolling Interests,565000000.0,412300000.0,326500000.0,291703000.0
Net Income Continuous Operations,565000000.0,412300000.0,326500000.0,291703000.0
Minority Interests,-7000000.0,2100000.0,200000.0,3241000.0
Preferred Stock Dividends,,,400000.0,
Otherunder Preferred Stock Dividend,,1200000.0,1000000.0,850000.0
Average Dilution Earnings,0.0,0.0,400000.0,
Diluted NI Availto Com Stockholders,556000000.0,413200000.0,325700000.0,294094000.0
Basic EPS,2.96,2.18,1.91,3.06
Diluted EPS,2.96,2.17,1.84,3.05
Basic Average Shares,187700000.0,189900000.0,170500000.0,95994000.0
Diluted Average Shares,188100000.0,190400000.0,177300000.0,96464000.0
Total Operating Income As Reported,876000000.0,744500000.0,663100000.0,473437000.0
Total Expenses,6946000000.0,6811600000.0,7536900000.0,3890110000.0
Net Income From Continuing And Discontinued Operation,558000000.0,414400000.0,326700000.0,294944000.0
Normalized Income,551856000.0,420468000.0,336568500.0,299505530.0
Interest Expense,177000000.0,198900000.0,219100000.0,112235000.0
Net Interest Income,-177000000.0,-198900000.0,-219100000.0,-112235000.0
EBIT,914000000.0,756100000.0,665900000.0,479817000.0
Reconciled Cost Of Revenue,5299000000.0,5316300000.0,5841200000.0,3060119000.0
Reconciled Depreciation,441000000.0,385100000.0,319200000.0,109297000.0
Net Income From Continuing Operation Net Minority Interest,558000000.0,414400000.0,326700000.0,294944000.0
Total Unusual Items Excluding Goodwill,8000000.0,-8200000.0,-13500000.0,-5745000.0
Total Unusual Items,8000000.0,-8200000.0,-13500000.0,-5745000.0
Normalized EBITDA,1347000000.0,1149400000.0,998600000.0,594859000.0
Tax Rate For Calcs,0.232,0.26,0.269,0.206
Tax Effect Of Unusual Items,1856000.0,-2132000.0,-3631500.0,-1183470.0
