,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,127004000000.0,122485000000.0,137237000000.0,147049000000.0
Operating Revenue,127004000000.0,122485000000.0,137237000000.0,147049000000.0
Cost Of Revenue,109126000000.0,108813000000.0,123265000000.0,132954000000.0
Gross Profit,17878000000.0,13672000000.0,13972000000.0,14095000000.0
Operating Expense,8554000000.0,7038000000.0,8491000000.0,9650000000.0
Selling General And Administration,8554000000.0,7038000000.0,8491000000.0,9650000000.0
Other Operating Expenses,,,,12298000000.0
Operating Income,9324000000.0,6634000000.0,5481000000.0,4445000000.0
Net Non Operating Interest Income Expense,-804000000.0,-857000000.0,-353000000.0,-320000000.0
Interest Income Non Operating,146000000.0,241000000.0,429000000.0,335000000.0
Interest Expense Non Operating,950000000.0,1098000000.0,782000000.0,655000000.0
Other Income Expense,4196000000.0,2318000000.0,2308000000.0,4424000000.0
Gain On Sale Of Security,571000000.0,265000000.0,80000000.0,258000000.0
Earnings From Equity Interest,1301000000.0,674000000.0,1268000000.0,2163000000.0
Other Non Operating Income Expenses,2324000000.0,1379000000.0,960000000.0,2003000000.0
Pretax Income,12716000000.0,8095000000.0,7436000000.0,8549000000.0
Tax Provision,2771000000.0,1774000000.0,769000000.0,474000000.0
Net Income Common Stockholders,9837000000.0,6247000000.0,6581000000.0,7916000000.0
Net Income,10019000000.0,6427000000.0,6732000000.0,8014000000.0
Net Income Including Noncontrolling Interests,9945000000.0,6321000000.0,6667000000.0,8005000000.0
Net Income Continuous Operations,9945000000.0,6321000000.0,6667000000.0,8075000000.0
Net Income Discontinuous Operations,,0.0,0.0,-70000000.0
Minority Interests,74000000.0,106000000.0,65000000.0,9000000.0
Preferred Stock Dividends,182000000.0,180000000.0,151000000.0,98000000.0
Diluted NI Availto Com Stockholders,9837000000.0,6247000000.0,6581000000.0,7916000000.0
Basic EPS,6.78,4.36,4.62,5.61
Diluted EPS,6.7,4.33,4.57,5.53
Basic Average Shares,1451000000.0,1433000000.0,1424000000.0,1411000000.0
Diluted Average Shares,1468000000.0,1442000000.0,1439000000.0,1431000000.0
Total Operating Income As Reported,9324000000.0,6634000000.0,5481000000.0,4445000000.0
Total Expenses,117680000000.0,115851000000.0,131756000000.0,142604000000.0
Net Income From Continuing And Discontinued Operation,10019000000.0,6427000000.0,6732000000.0,8014000000.0
Normalized Income,9572478000.0,6220035000.0,6660240000.0,7840190000.0
Interest Income,146000000.0,241000000.0,429000000.0,335000000.0
Interest Expense,950000000.0,1098000000.0,782000000.0,655000000.0
Net Interest Income,-804000000.0,-857000000.0,-353000000.0,-320000000.0
EBIT,13666000000.0,9193000000.0,8218000000.0,9204000000.0
Reconciled Cost Of Revenue,109126000000.0,108813000000.0,123265000000.0,132954000000.0
Reconciled Depreciation,12051000000.0,12815000000.0,14118000000.0,13669000000.0
Net Income From Continuing Operation Net Minority Interest,10019000000.0,6427000000.0,6732000000.0,8084000000.0
Total Unusual Items Excluding Goodwill,571000000.0,265000000.0,80000000.0,258000000.0
Total Unusual Items,571000000.0,265000000.0,80000000.0,258000000.0
Normalized EBITDA,25146000000.0,21743000000.0,22256000000.0,22615000000.0
Tax Rate For Calcs,0.218,0.219,0.103,0.055
Tax Effect Of Unusual Items,124478000.0,58035000.0,8240000.0,14190000.0
