,2022-09-30,2021-09-30,2020-09-30,2019-09-30
Total Revenue,4201662000.0,3407490000.0,2821137000.0,2901848000.0
Operating Revenue,4201662000.0,3407490000.0,2821137000.0,2901848000.0
Cost Of Revenue,1682656000.0,1032717000.0,1288455000.0,858837000.0
Gross Profit,2519006000.0,2374773000.0,1532682000.0,2043011000.0
Operating Expense,1598024000.0,1469775000.0,708583000.0,1296953000.0
Depreciation Amortization Depletion Income Statement,535655000.0,477977000.0,429828000.0,391456000.0
Depreciation And Amortization In Income Statement,535655000.0,477977000.0,429828000.0,391456000.0
Other Taxes,352208000.0,312779000.0,278755000.0,275189000.0
Operating Income,920982000.0,904998000.0,824099000.0,746058000.0
Net Non Operating Interest Income Expense,-100030000.0,-81410000.0,-81542000.0,-98993000.0
Interest Income Non Operating,2781000.0,2144000.0,2932000.0,4160000.0
Interest Expense Non Operating,102811000.0,83554000.0,84474000.0,103153000.0
Other Income Expense,30956000.0,-4289000.0,4239000.0,3244000.0
Gain On Sale Of Security,-7737000.0,,,-1349000.0
Earnings From Equity Interest,,,,11165000.0
Special Income Charges,29148000.0,18289000.0,11765000.0,6394000.0
Other Special Charges,-29148000.0,-18289000.0,-11765000.0,-6394000.0
Other Non Operating Income Expenses,9545000.0,-22578000.0,-7526000.0,-1801000.0
Pretax Income,851908000.0,819299000.0,746796000.0,650309000.0
Tax Provision,77510000.0,153736000.0,145353000.0,138903000.0
Net Income Common Stockholders,774398000.0,665098000.0,600999000.0,510990000.0
Net Income,774398000.0,665563000.0,601443000.0,511406000.0
Net Income Including Noncontrolling Interests,774398000.0,665563000.0,601443000.0,511406000.0
Net Income Continuous Operations,774398000.0,665563000.0,601443000.0,511406000.0
Net Income Discontinuous Operations,,,,0.0
Diluted NI Availto Com Stockholders,774398000.0,665098000.0,600999000.0,510990000.0
Basic EPS,,5.12,4.89,4.36
Diluted EPS,,5.12,4.89,4.35
Basic Average Shares,,129779000.0,122788000.0,117200000.0
Diluted Average Shares,,129834000.0,122872000.0,117461000.0
Total Operating Income As Reported,920982000.0,904998000.0,824099000.0,746058000.0
Total Expenses,3280680000.0,2502492000.0,1997038000.0,2155790000.0
Net Income From Continuing And Discontinued Operation,774398000.0,665563000.0,601443000.0,511406000.0
Normalized Income,754935401.0,650705809.026985,591967886.454935,507438588.70783
Interest Income,2781000.0,2144000.0,2932000.0,4160000.0
Interest Expense,102811000.0,83554000.0,84474000.0,103153000.0
Net Interest Income,-100030000.0,-81410000.0,-81542000.0,-98993000.0
EBIT,954719000.0,902853000.0,831270000.0,753462000.0
Reconciled Cost Of Revenue,1682656000.0,1032717000.0,1288455000.0,858837000.0
Reconciled Depreciation,535655000.0,477977000.0,429828000.0,391456000.0
Net Income From Continuing Operation Net Minority Interest,774398000.0,665563000.0,601443000.0,511406000.0
Total Unusual Items Excluding Goodwill,21411000.0,18289000.0,11765000.0,5045000.0
Total Unusual Items,21411000.0,18289000.0,11765000.0,5045000.0
Normalized EBITDA,1468963000.0,1362541000.0,1249333000.0,1139873000.0
Tax Rate For Calcs,0.091,0.187643,0.194635,0.213595
Tax Effect Of Unusual Items,1948401.0,3431809.026985,2289886.454935,1077588.70783
